################## FYI, April 2017 values
### Lats,Lons,PIOMAS SIT,PIOMAS Snow,CS2U SIT,CS2C SIT
69.840 182.239 1.647 0.051 1.495 0.372
68.671 299.407 1.328 0.055 0.939 0.372
72.645 299.055 1.561 0.162 1.074 0.372
79.205 74.954 1.387 0.095 1.323 0.373
73.230 289.163 1.634 0.107 1.106 0.373
77.628 81.135 1.211 0.057 1.380 0.373
79.905 112.865 1.523 0.063 1.175 0.373
79.196 67.426 1.255 0.095 1.320 0.373
76.683 150.195 1.153 0.030 1.250 0.373
72.068 57.804 0.783 0.036 1.180 0.374
68.981 187.696 1.606 0.075 1.319 0.374
67.843 302.963 1.187 0.072 1.268 0.374
71.491 171.968 2.291 0.075 1.302 0.374
67.927 185.565 nan nan 1.441 0.375
70.630 297.309 1.409 0.088 1.037 0.375
79.649 56.482 0.852 0.036 1.399 0.375
78.010 114.887 1.371 0.048 1.058 0.375
79.801 102.051 nan nan 1.106 0.375
82.987 70.408 1.499 0.074 1.467 0.376
82.078 43.854 1.419 0.104 1.168 0.376
71.408 300.132 1.416 0.131 1.075 0.376
76.198 154.477 1.295 0.036 1.206 0.376
76.983 132.905 1.841 0.058 0.991 0.376
76.596 128.884 1.665 0.058 1.067 0.376
78.001 89.465 1.399 0.047 1.227 0.377
82.028 94.028 1.464 0.062 1.424 0.377
71.269 201.482 1.562 0.037 1.082 0.377
82.937 64.654 1.587 0.077 1.456 0.377
77.959 147.938 1.498 0.045 1.058 0.377
72.248 298.350 1.511 0.151 1.123 0.378
78.269 31.715 1.010 0.092 1.014 0.378
71.872 183.200 1.668 0.046 1.252 0.378
82.336 63.060 1.116 0.051 1.322 0.378
74.130 121.103 1.166 0.051 1.057 0.378
72.053 169.535 1.838 0.061 1.501 0.378
76.089 77.421 1.131 0.049 1.220 0.379
79.016 114.734 1.498 0.060 1.110 0.379
72.022 66.801 1.003 0.039 1.112 0.379
79.112 118.940 1.538 0.060 1.095 0.379
68.084 190.963 1.843 0.078 1.017 0.379
75.722 290.714 0.941 0.070 1.118 0.380
76.836 212.471 1.887 0.050 1.359 0.380
76.702 152.354 1.240 0.034 1.181 0.380
80.224 118.034 1.604 0.066 1.239 0.380
70.763 164.745 1.885 0.054 1.295 0.381
74.070 294.578 1.645 0.170 1.198 0.381
78.213 78.476 1.266 0.072 1.369 0.381
77.373 108.113 0.915 0.029 1.022 0.381
78.001 52.595 0.975 0.076 1.069 0.381
73.076 302.530 1.736 0.171 1.207 0.381
80.624 104.534 1.563 0.056 1.168 0.381
73.657 289.680 1.659 0.123 1.111 0.381
75.009 129.531 1.704 0.056 1.254 0.381
75.427 282.002 1.180 0.044 1.151 0.381
74.654 286.579 1.460 0.088 1.200 0.382
74.844 292.195 1.465 0.132 1.113 0.382
77.947 44.246 0.841 0.059 1.523 0.382
77.751 139.456 1.601 0.047 1.099 0.382
70.982 195.433 1.752 0.064 1.091 0.382
64.486 196.189 nan nan 1.178 0.382
78.703 40.170 1.036 0.087 1.310 0.382
74.275 276.973 nan nan 1.047 0.382
83.499 79.077 1.507 0.073 1.531 0.382
69.378 192.291 1.658 0.075 1.534 0.383
75.053 284.349 1.355 0.066 1.138 0.383
74.146 267.158 1.577 0.093 1.086 0.383
75.009 200.606 1.861 0.051 1.115 0.383
78.090 48.053 0.862 0.061 1.259 0.383
71.808 234.051 1.854 0.044 1.785 0.384
73.539 292.891 1.633 0.153 0.993 0.384
75.285 294.806 1.271 0.123 1.134 0.384
76.446 197.835 1.934 0.060 1.330 0.384
79.418 61.535 1.286 0.074 1.185 0.384
68.582 298.586 1.318 0.046 1.975 0.384
78.712 74.445 1.308 0.090 1.353 0.384
73.121 292.297 1.628 0.140 0.948 0.385
75.736 87.745 0.987 0.030 1.369 0.385
68.791 55.382 nan nan 1.220 0.385
68.981 299.174 1.350 0.058 1.039 0.385
82.824 67.036 1.591 0.076 1.364 0.385
79.422 64.250 1.291 0.085 1.351 0.385
71.813 166.050 1.857 0.053 1.151 0.385
79.920 61.440 1.393 0.066 1.415 0.385
77.077 356.517 2.076 0.084 1.084 0.385
70.194 186.196 1.543 0.064 1.311 0.385
76.646 158.824 1.551 0.048 1.155 0.386
76.979 157.190 1.495 0.045 1.217 0.386
75.797 153.232 1.291 0.034 1.100 0.386
73.462 283.753 1.411 0.052 1.364 0.386
76.683 156.675 1.457 0.043 1.192 0.386
72.028 60.388 0.838 0.045 1.143 0.386
75.151 73.757 1.041 0.051 1.235 0.386
76.913 128.737 1.609 0.058 1.069 0.386
81.853 71.565 1.592 0.087 1.330 0.386
71.898 181.068 1.424 0.038 1.330 0.387
75.486 86.009 0.912 0.029 1.783 0.387
71.940 171.769 2.034 0.069 1.557 0.387
77.458 121.842 1.396 0.050 1.098 0.387
78.806 60.611 1.173 0.078 1.297 0.387
81.058 127.875 1.710 0.067 1.286 0.387
74.797 290.308 1.446 0.117 1.013 0.387
74.146 272.842 nan nan 1.153 0.387
66.228 298.632 0.743 0.014 1.021 0.387
74.079 153.616 1.760 0.042 0.986 0.387
70.749 177.656 2.086 0.056 1.421 0.387
61.685 191.759 0.770 0.015 1.365 0.388
70.246 235.676 1.227 0.048 1.778 0.388
74.585 280.491 0.831 0.030 0.882 0.388
70.436 193.637 1.721 0.076 1.453 0.388
77.604 48.668 0.870 0.070 1.259 0.388
79.504 120.124 1.578 0.062 1.259 0.389
78.901 44.182 0.977 0.065 1.131 0.389
79.693 46.762 1.038 0.047 0.870 0.389
78.672 51.429 0.937 0.056 1.171 0.389
80.841 82.266 1.608 0.086 1.251 0.389
77.147 136.414 1.770 0.050 1.173 0.389
73.870 289.949 1.669 0.131 1.102 0.389
77.206 25.442 0.954 0.071 1.230 0.389
69.037 186.476 1.561 0.069 1.273 0.390
82.845 72.699 1.507 0.075 1.511 0.390
71.755 57.583 0.676 0.028 1.029 0.390
73.710 291.435 1.657 0.143 1.028 0.390
74.844 157.805 1.524 0.042 1.262 0.390
71.057 301.897 1.363 0.130 1.135 0.390
74.588 72.621 0.967 0.046 1.113 0.390
78.416 25.821 0.949 0.055 1.364 0.390
67.001 189.878 1.924 0.077 1.178 0.390
71.014 299.450 1.389 0.118 1.073 0.391
69.800 305.018 nan nan 0.827 0.391
72.256 153.273 1.069 0.012 1.055 0.391
82.135 63.800 2.049 0.073 1.361 0.391
81.532 117.582 1.627 0.070 1.305 0.391
70.710 228.783 1.819 0.058 1.264 0.392
74.542 281.310 1.283 0.045 1.273 0.392
60.103 188.499 0.774 0.018 1.425 0.392
79.678 41.479 1.285 0.102 1.152 0.392
79.523 117.387 1.558 0.063 1.146 0.392
67.978 297.745 nan nan 1.190 0.392
83.400 75.256 1.502 0.073 1.460 0.392
82.475 75.343 1.514 0.078 1.358 0.393
70.197 60.376 0.730 0.027 1.032 0.393
72.380 58.033 0.807 0.045 1.194 0.393
70.057 236.041 1.111 0.046 1.315 0.393
75.584 286.742 1.305 0.080 1.321 0.393
73.564 155.362 1.560 0.032 1.194 0.393
75.158 77.330 1.064 0.039 0.989 0.394
75.347 292.046 nan nan 1.078 0.394
74.734 288.435 1.455 0.103 1.118 0.394
78.583 134.204 1.720 0.057 1.288 0.394
74.003 290.980 1.669 0.145 0.978 0.394
78.478 79.346 1.301 0.074 1.128 0.394
68.403 301.784 1.248 0.070 1.091 0.394
76.499 132.306 2.022 0.060 1.206 0.395
58.498 162.609 nan nan 1.521 0.395
74.717 285.772 1.430 0.079 1.111 0.395
77.710 154.604 1.494 0.045 1.252 0.396
69.306 297.541 1.358 0.054 1.176 0.396
70.896 169.484 2.158 0.068 1.126 0.396
58.953 190.735 0.824 0.013 1.158 0.396
75.087 289.799 1.351 0.104 1.027 0.396
77.801 29.157 0.946 0.061 1.259 0.396
80.250 37.528 1.301 0.147 1.290 0.396
73.936 300.689 1.518 0.151 1.448 0.397
77.298 150.945 1.315 0.037 1.290 0.397
70.702 195.900 1.676 0.056 1.185 0.397
77.896 113.477 1.352 0.047 1.021 0.397
74.401 279.530 nan nan 1.056 0.397
78.920 115.787 1.494 0.059 1.149 0.397
72.692 345.332 0.903 0.029 1.135 0.397
82.389 57.011 1.626 0.080 1.579 0.397
71.951 152.956 0.892 0.008 1.047 0.397
71.507 160.463 1.471 0.026 1.024 0.398
78.166 77.412 1.254 0.074 1.584 0.398
72.441 287.507 1.516 0.064 1.210 0.398
80.433 71.565 1.524 0.101 1.510 0.398
74.275 294.918 1.621 0.167 1.067 0.398
73.854 60.403 1.154 0.095 0.939 0.399
79.043 138.318 1.741 0.059 1.206 0.399
81.952 81.193 1.521 0.076 1.333 0.400
59.763 189.709 0.810 0.016 1.308 0.400
71.389 175.495 2.331 0.071 1.340 0.400
75.711 85.946 0.998 0.032 1.235 0.400
71.946 302.800 1.679 0.163 1.247 0.400
74.156 286.894 1.550 0.093 1.046 0.400
74.372 289.737 1.567 0.123 1.167 0.401
70.931 193.299 1.681 0.077 1.426 0.401
77.405 118.163 1.319 0.044 1.042 0.401
71.682 301.446 1.490 0.142 1.080 0.401
81.562 84.668 1.489 0.069 1.337 0.401
76.991 150.562 1.228 0.033 1.273 0.401
72.153 152.628 0.987 0.010 1.040 0.401
71.260 165.046 1.946 0.054 1.095 0.401
81.200 111.666 1.539 0.065 1.253 0.401
77.065 78.495 1.170 0.055 1.296 0.402
75.843 82.255 1.041 0.036 1.796 0.402
71.521 172.659 2.322 0.076 1.538 0.402
80.919 38.991 1.335 0.127 1.293 0.402
76.502 152.796 1.238 0.033 1.160 0.402
73.657 70.320 0.626 0.030 1.816 0.402
79.935 37.763 1.289 0.149 1.417 0.402
73.058 294.696 1.597 0.161 0.998 0.402
73.722 286.434 1.538 0.082 1.035 0.402
75.327 283.717 1.290 0.059 1.234 0.402
72.944 293.694 1.593 0.150 0.949 0.402
80.991 111.140 1.523 0.064 1.273 0.402
73.166 64.290 0.991 0.068 1.511 0.402
74.585 132.639 1.886 0.068 1.228 0.403
78.650 106.645 1.511 0.049 1.104 0.403
74.006 77.428 1.039 0.038 0.891 0.403
60.562 188.629 0.741 0.017 1.239 0.403
70.784 171.585 2.179 0.069 1.479 0.404
79.771 32.471 1.379 0.198 1.328 0.404
73.166 295.710 1.608 0.169 1.011 0.404
78.026 33.541 0.950 0.077 1.170 0.404
78.513 114.814 1.434 0.054 1.067 0.404
82.251 94.145 1.475 0.064 1.407 0.404
70.109 298.740 1.396 0.085 1.346 0.404
71.340 297.646 1.428 0.117 1.060 0.404
76.944 287.501 0.993 0.041 1.152 0.405
73.626 292.166 1.646 0.148 1.141 0.405
71.138 297.329 1.420 0.106 1.103 0.405
76.875 127.360 1.527 0.056 1.125 0.405
73.694 350.083 1.113 0.034 1.003 0.405
72.147 290.260 1.470 0.077 1.295 0.406
81.200 68.334 1.845 0.094 1.301 0.406
73.444 289.418 1.648 0.115 1.064 0.406
74.340 157.665 1.530 0.038 1.232 0.406
72.941 162.759 1.620 0.038 1.308 0.406
72.581 193.050 1.880 0.070 1.481 0.407
79.112 61.060 1.214 0.077 1.450 0.407
77.526 146.739 1.375 0.040 1.023 0.407
74.162 299.291 1.532 0.159 1.128 0.408
70.821 194.607 1.735 0.070 1.114 0.408
82.733 65.410 1.678 0.078 1.342 0.408
72.406 292.141 1.530 0.108 1.007 0.408
74.320 348.851 1.010 0.027 1.528 0.408
79.389 121.171 1.577 0.061 1.225 0.408
74.121 284.331 1.444 0.064 1.032 0.409
74.294 290.508 1.591 0.132 1.148 0.409
76.176 93.257 0.696 0.018 0.938 0.409
79.461 57.155 0.745 0.041 1.461 0.409
76.387 85.746 1.084 0.037 1.176 0.409
78.107 81.870 1.271 0.062 1.348 0.409
81.604 45.000 1.623 0.104 1.278 0.409
70.821 165.393 1.968 0.057 1.104 0.409
82.046 89.193 1.445 0.062 1.333 0.409
74.470 82.104 0.834 0.023 1.206 0.409
76.562 157.932 1.511 0.046 1.169 0.409
81.694 79.902 1.565 0.082 1.449 0.410
71.521 299.529 1.432 0.130 1.042 0.410
80.565 37.278 1.306 0.143 1.633 0.410
78.360 159.121 1.705 0.056 1.280 0.410
73.682 283.941 1.426 0.056 1.100 0.410
77.913 115.852 1.360 0.047 1.186 0.410
77.710 152.266 1.434 0.043 1.254 0.411
63.902 190.726 1.143 0.029 1.078 0.411
78.717 64.708 1.226 0.093 1.329 0.411
76.195 91.397 0.747 0.021 0.984 0.411
74.272 298.578 1.546 0.162 1.012 0.411
73.242 166.430 1.583 0.046 1.192 0.412
72.616 59.290 0.850 0.054 1.154 0.412
70.601 194.439 1.725 0.070 1.533 0.412
77.909 151.771 1.475 0.044 1.344 0.412
79.219 117.897 1.540 0.061 1.192 0.412
82.116 67.443 1.921 0.084 1.338 0.412
72.139 192.724 1.795 0.072 1.318 0.413
70.530 296.417 1.404 0.078 1.141 0.413
77.575 149.036 1.371 0.040 1.267 0.413
75.431 285.642 1.344 0.077 1.233 0.414
69.993 236.936 nan nan 1.281 0.414
72.807 179.626 1.812 0.063 1.202 0.414
79.561 86.923 1.418 0.061 1.293 0.414
75.641 291.552 1.037 0.084 1.150 0.414
75.469 128.729 1.650 0.055 1.189 0.414
75.865 73.867 1.081 0.059 1.339 0.415
77.470 135.000 1.788 0.055 1.249 0.415
82.040 92.420 1.462 0.061 1.383 0.415
77.884 59.400 1.095 0.078 1.472 0.415
75.883 293.916 nan nan 1.151 0.415
74.874 294.092 1.532 0.149 1.094 0.415
77.751 130.544 1.658 0.058 1.203 0.416
76.817 84.629 1.116 0.041 1.208 0.416
81.081 122.692 1.663 0.067 1.297 0.416
60.637 190.443 0.761 0.015 1.097 0.416
77.242 83.437 1.159 0.046 1.216 0.416
77.014 70.313 1.613 0.109 0.985 0.416
70.670 301.192 1.359 0.119 1.222 0.416
79.533 102.995 nan nan 1.069 0.417
73.835 292.467 1.649 0.154 1.052 0.417
71.419 195.803 1.806 0.064 1.416 0.417
73.673 295.684 1.637 0.173 1.187 0.417
65.606 299.055 0.685 0.011 1.292 0.417
78.137 36.545 0.966 0.081 1.317 0.417
64.166 194.948 nan nan 1.386 0.417
80.286 101.310 1.633 0.049 1.124 0.418
79.615 119.055 1.579 0.063 1.256 0.418
82.529 66.125 1.773 0.079 1.475 0.418
77.321 88.479 1.216 0.041 1.441 0.418
79.080 35.811 1.190 0.146 1.393 0.418
71.033 297.933 1.404 0.106 1.094 0.418
72.552 183.323 1.880 0.063 1.323 0.418
80.991 68.860 1.775 0.097 1.324 0.418
78.929 105.866 1.429 0.043 1.274 0.419
84.596 103.173 1.638 0.085 1.330 0.419
78.570 201.280 1.909 0.072 1.513 0.419
71.381 304.170 1.660 0.164 1.214 0.419
81.132 116.241 1.601 0.068 1.358 0.419
72.616 292.420 1.568 0.122 1.020 0.419
72.276 190.597 1.787 0.071 1.270 0.419
77.842 284.421 0.828 0.038 1.367 0.419
78.278 158.097 1.671 0.054 1.346 0.419
74.301 276.159 nan nan 1.137 0.419
82.034 62.354 1.631 0.065 1.323 0.419
72.911 292.011 1.613 0.131 1.040 0.419
77.768 58.496 1.101 0.073 1.260 0.419
71.425 293.927 1.460 0.088 1.096 0.420
71.003 303.408 1.406 0.142 1.434 0.420
63.674 179.262 nan nan 1.140 0.420
79.163 39.123 1.148 0.112 1.244 0.420
73.876 280.840 nan nan 1.072 0.420
78.213 34.144 0.997 0.092 1.222 0.421
70.530 63.583 0.838 0.042 1.117 0.421
77.053 142.038 1.293 0.032 1.103 0.421
71.582 341.123 0.836 0.019 1.062 0.421
72.763 302.758 1.779 0.175 1.237 0.421
78.712 105.555 1.228 0.039 1.020 0.421
72.968 165.872 1.589 0.044 1.497 0.421
73.358 155.684 1.527 0.029 1.086 0.421
79.518 65.353 1.318 0.089 1.362 0.422
74.575 294.513 1.577 0.158 1.071 0.422
78.672 38.571 1.058 0.097 1.235 0.422
73.955 279.265 nan nan 1.132 0.422
74.275 155.082 1.593 0.038 1.179 0.422
74.614 268.746 1.411 0.086 1.125 0.422
75.818 283.266 1.201 0.053 1.290 0.422
77.710 117.734 1.349 0.046 1.140 0.422
75.973 90.458 nan nan 1.054 0.422
76.702 115.484 1.146 0.030 1.024 0.422
81.327 54.462 1.721 0.086 1.275 0.422
71.596 185.258 1.657 0.054 1.373 0.422
66.396 194.103 0.599 0.022 1.161 0.422
75.947 198.146 1.924 0.055 1.345 0.423
72.259 302.583 1.684 0.165 1.214 0.423
64.596 179.745 nan nan 1.215 0.423
77.214 82.439 1.157 0.048 1.192 0.423
74.614 283.935 1.384 0.062 1.167 0.423
71.856 200.681 2.137 0.059 1.261 0.424
77.337 147.295 1.315 0.037 1.109 0.424
63.473 196.582 nan nan 1.427 0.424
70.238 301.971 1.333 0.115 1.196 0.424
74.804 72.368 0.979 0.050 1.461 0.424
72.953 303.166 1.648 0.161 1.210 0.424
72.421 300.336 1.520 0.153 1.023 0.425
81.767 123.906 1.689 0.072 1.351 0.425
78.847 140.711 1.717 0.058 1.217 0.425
78.619 63.687 1.208 0.088 1.391 0.425
69.590 189.203 1.595 0.079 1.435 0.425
75.676 156.448 1.426 0.041 1.247 0.425
78.213 92.726 1.461 0.042 1.267 0.425
72.008 287.076 1.466 0.053 1.104 0.425
78.901 203.199 1.912 0.072 1.270 0.426
83.453 77.152 1.507 0.073 1.367 0.426
72.657 162.269 1.672 0.038 1.142 0.426
79.722 115.168 1.545 0.064 1.365 0.426
75.087 287.071 1.378 0.088 1.060 0.426
82.455 84.036 1.492 0.069 1.382 0.426
71.422 170.595 2.141 0.070 1.811 0.427
71.813 67.080 0.830 0.031 1.136 0.427
74.460 293.416 1.586 0.154 1.079 0.427
68.034 303.283 1.164 0.075 1.236 0.428
78.915 118.379 1.514 0.059 1.099 0.428
80.204 35.690 1.301 0.166 1.356 0.428
66.634 327.614 0.517 0.041 0.887 0.428
73.471 297.087 1.623 0.174 1.114 0.428
76.089 282.579 1.154 0.047 1.318 0.428
71.438 162.004 1.619 0.035 1.285 0.429
65.508 181.320 nan nan 1.067 0.429
62.087 190.035 0.584 0.010 1.103 0.429
76.604 153.650 1.289 0.036 1.338 0.429
71.724 287.543 nan nan 1.363 0.429
81.927 60.945 1.956 0.076 1.374 0.429
72.790 182.620 1.935 0.067 1.268 0.429
74.044 157.225 1.549 0.036 1.195 0.429
76.487 150.668 1.128 0.029 1.275 0.430
76.737 128.130 1.588 0.057 1.121 0.430
72.852 164.416 1.628 0.042 1.407 0.430
68.175 185.034 1.546 0.059 1.584 0.430
80.459 86.634 1.402 0.060 1.193 0.430
74.178 297.474 1.597 0.170 1.054 0.431
74.506 290.799 1.531 0.129 1.118 0.431
67.071 301.737 1.195 0.051 1.131 0.431
77.010 143.427 1.231 0.031 1.249 0.431
74.418 132.079 1.811 0.070 1.369 0.431
68.225 183.262 0.980 0.035 1.754 0.431
79.791 107.241 1.536 0.054 1.084 0.432
68.381 185.681 1.537 0.061 1.560 0.432
70.264 170.484 1.113 0.037 1.194 0.432
78.369 72.613 1.238 0.090 1.332 0.432
73.088 161.806 1.604 0.036 2.029 0.432
72.196 291.869 1.494 0.095 1.181 0.432
70.787 210.619 1.575 0.047 1.419 0.433
72.651 159.922 1.599 0.031 1.373 0.433
71.994 301.209 1.510 0.147 1.043 0.433
68.979 191.430 1.733 0.078 0.971 0.433
72.139 61.015 0.878 0.051 1.211 0.433
69.917 191.310 1.634 0.083 1.336 0.433
72.251 64.895 1.002 0.055 1.273 0.433
71.241 63.281 0.930 0.049 1.198 0.434
76.514 36.203 0.839 0.056 1.339 0.434
75.490 255.211 2.015 0.119 2.886 0.434
82.200 68.962 1.714 0.083 1.414 0.435
74.661 70.769 0.953 0.051 1.528 0.435
75.392 64.026 nan nan 1.225 0.435
67.561 298.496 1.335 0.037 1.492 0.435
71.138 163.726 1.808 0.047 1.549 0.435
75.969 91.375 nan nan 0.905 0.435
76.960 125.194 1.433 0.054 1.234 0.436
74.146 214.028 1.925 0.046 1.354 0.436
75.448 84.245 1.137 0.035 1.070 0.436
78.338 146.768 1.572 0.050 1.174 0.436
77.349 284.899 1.368 0.066 1.557 0.436
73.260 270.385 1.462 0.081 1.356 0.436
75.189 295.594 1.508 0.148 1.104 0.436
70.303 181.637 1.416 0.042 1.340 0.437
74.076 276.072 nan nan 1.178 0.437
69.575 300.097 1.363 0.082 1.022 0.437
73.657 299.208 1.570 0.166 1.138 0.437
71.755 302.417 1.580 0.153 1.175 0.437
76.960 144.806 1.195 0.030 1.424 0.437
73.657 113.923 nan nan 1.015 0.438
73.657 287.190 1.575 0.090 1.051 0.438
76.871 91.469 1.076 0.032 1.254 0.438
78.650 147.095 1.619 0.055 1.205 0.439
59.593 191.394 0.895 0.015 1.115 0.439
74.807 349.354 1.052 0.028 1.192 0.439
72.337 299.338 1.518 0.154 1.136 0.439
73.151 299.129 1.597 0.170 1.112 0.439
71.260 231.823 1.768 0.054 1.458 0.439
74.437 286.343 1.487 0.086 1.091 0.439
70.083 179.676 1.608 0.046 1.315 0.439
81.275 74.358 1.581 0.096 1.287 0.440
72.308 166.405 1.734 0.050 1.361 0.440
74.398 130.914 1.682 0.065 1.295 0.440
71.632 65.788 0.977 0.040 1.170 0.440
80.406 67.329 1.645 0.095 1.222 0.440
80.328 100.008 1.702 0.048 1.206 0.440
74.948 288.705 1.402 0.102 1.082 0.440
77.921 41.236 0.881 0.063 1.334 0.440
70.308 270.982 1.451 0.096 1.128 0.440
74.717 347.699 1.020 0.023 1.453 0.441
78.811 114.254 1.470 0.058 1.158 0.441
78.460 32.300 1.064 0.110 1.298 0.441
80.930 115.615 1.587 0.067 1.251 0.441
71.646 170.480 2.039 0.067 1.512 0.442
81.432 78.690 1.608 0.090 1.368 0.442
74.887 295.994 1.539 0.158 1.177 0.442
79.620 52.017 0.921 0.038 1.351 0.442
80.127 63.726 1.268 0.069 1.197 0.442
78.265 134.226 1.726 0.057 1.323 0.443
71.977 194.816 1.831 0.072 1.352 0.443
71.856 159.319 1.436 0.023 1.118 0.443
72.372 288.204 1.529 0.069 0.965 0.443
76.775 34.634 0.836 0.054 0.809 0.443
57.993 190.832 0.751 0.008 1.120 0.444
76.298 73.346 1.118 0.066 1.640 0.444
75.385 126.254 1.384 0.050 1.074 0.445
77.689 120.069 1.375 0.049 1.143 0.445
69.513 296.424 1.340 0.051 0.923 0.445
74.667 66.251 1.021 0.081 1.261 0.445
78.583 135.796 1.733 0.057 1.322 0.445
81.538 96.843 1.655 0.057 1.451 0.445
76.038 76.522 1.122 0.051 1.534 0.446
78.317 37.200 1.003 0.090 1.360 0.446
75.431 127.488 1.494 0.053 1.031 0.446
73.873 287.425 1.595 0.098 1.151 0.446
69.802 184.154 1.573 0.057 1.329 0.446
72.187 167.981 1.758 0.054 1.313 0.446
84.202 79.992 1.532 0.077 1.486 0.446
76.162 131.055 2.028 0.062 1.283 0.447
77.959 184.808 1.893 0.097 1.376 0.447
70.011 184.844 1.558 0.059 1.569 0.447
75.469 156.801 1.463 0.042 1.247 0.447
74.499 285.546 1.455 0.077 1.104 0.447
81.115 66.991 2.007 0.092 1.309 0.447
78.107 151.260 1.514 0.047 1.391 0.447
69.853 269.040 nan nan 0.885 0.447
81.321 66.413 2.090 0.090 1.375 0.447
71.646 205.780 1.536 0.048 1.748 0.447
77.230 128.581 1.579 0.058 1.456 0.447
82.232 84.207 1.489 0.069 1.461 0.447
71.340 207.646 1.576 0.049 1.274 0.447
71.006 162.423 1.565 0.036 1.266 0.448
71.307 156.982 0.789 0.008 1.211 0.448
73.224 286.736 1.536 0.075 1.153 0.448
79.624 116.288 1.550 0.063 1.375 0.448
79.835 55.784 0.854 0.028 1.434 0.448
77.896 140.262 1.606 0.049 1.202 0.448
80.328 116.862 1.592 0.066 1.278 0.449
70.324 297.591 1.405 0.082 1.041 0.449
70.620 187.001 1.541 0.063 1.454 0.449
79.271 32.196 1.268 0.169 1.261 0.449
77.405 151.837 1.354 0.039 1.444 0.449
71.389 184.505 1.658 0.050 1.281 0.449
77.784 133.512 1.744 0.057 1.175 0.450
77.143 125.770 1.456 0.055 1.124 0.450
79.361 286.526 nan nan 1.242 0.450
77.884 149.400 1.461 0.044 1.247 0.451
71.749 206.723 1.665 0.054 1.329 0.451
75.676 66.448 0.754 0.063 1.481 0.451
69.550 193.042 1.627 0.072 1.250 0.451
76.902 28.101 0.911 0.051 1.298 0.451
73.626 300.964 1.538 0.154 1.251 0.451
76.413 272.366 1.169 0.083 0.950 0.452
72.962 295.382 1.591 0.164 1.110 0.452
79.375 46.710 0.986 0.050 0.967 0.452
76.261 210.964 1.845 0.047 1.347 0.452
80.010 86.785 1.383 0.061 1.487 0.452
72.757 295.062 1.565 0.154 1.276 0.452
76.331 144.353 1.003 0.020 1.108 0.452
75.883 156.084 1.391 0.040 1.310 0.453
77.959 32.062 0.944 0.072 1.279 0.453
72.441 342.493 0.916 0.019 1.350 0.453
68.272 298.824 1.300 0.042 1.007 0.453
73.349 285.255 1.459 0.061 1.338 0.454
73.732 288.935 1.650 0.115 1.181 0.454
70.083 300.187 1.375 0.097 1.030 0.454
70.538 180.331 0.869 0.025 1.225 0.454
80.312 119.827 1.624 0.066 1.362 0.455
77.482 112.659 1.135 0.037 1.195 0.455
82.206 97.431 1.504 0.065 1.393 0.455
71.367 341.346 0.892 0.025 1.334 0.455
75.036 130.741 1.890 0.061 1.109 0.455
72.965 297.072 1.606 0.172 1.222 0.455
79.337 56.143 0.988 0.048 1.363 0.456
75.282 298.715 1.159 0.114 1.560 0.456
75.511 87.780 0.794 0.024 1.251 0.457
78.213 115.346 1.399 0.051 1.182 0.457
79.062 45.000 0.983 0.061 1.119 0.457
78.077 31.149 0.971 0.077 1.211 0.458
79.252 82.208 1.471 0.082 1.305 0.458
76.420 88.580 1.104 0.034 1.446 0.458
70.220 295.253 1.359 0.058 1.223 0.458
79.649 146.482 1.726 0.066 1.442 0.458
68.615 190.008 1.747 0.081 1.237 0.458
70.630 295.821 1.419 0.076 1.177 0.459
81.321 113.587 1.571 0.067 1.321 0.459
77.026 33.003 0.846 0.055 1.126 0.459
82.747 76.608 1.508 0.075 1.521 0.459
80.015 45.000 1.303 0.067 1.064 0.459
63.379 195.511 nan nan 1.072 0.460
72.068 184.674 1.733 0.056 1.451 0.460
77.302 155.472 1.462 0.043 1.337 0.460
78.090 131.947 1.681 0.058 1.242 0.460
72.873 342.041 0.899 0.014 1.456 0.461
78.451 36.314 1.041 0.102 1.243 0.461
75.556 67.620 0.806 0.062 1.361 0.461
71.830 299.261 1.460 0.139 1.070 0.461
81.013 125.870 1.691 0.067 1.261 0.461
68.981 302.754 1.243 0.095 1.479 0.461
82.232 61.587 1.891 0.077 1.544 0.461
78.619 116.313 1.457 0.056 1.107 0.461
77.689 149.931 1.407 0.041 1.248 0.461
78.725 138.225 1.729 0.057 1.245 0.461
76.817 132.241 1.885 0.059 1.226 0.462
71.098 292.751 1.423 0.063 1.472 0.462
69.823 192.563 1.685 0.080 1.346 0.462
70.246 214.324 1.133 0.031 1.608 0.462
78.888 120.964 1.529 0.058 1.209 0.462
80.026 89.356 1.156 0.038 1.197 0.462
71.430 177.571 2.090 0.058 1.529 0.463
81.286 98.130 1.789 0.057 1.357 0.463
68.782 298.877 1.335 0.052 1.120 0.463
77.913 83.073 1.252 0.057 1.216 0.463
69.311 185.307 1.538 0.063 1.266 0.463
70.311 180.327 1.220 0.035 1.263 0.463
73.067 296.395 1.605 0.171 1.188 0.463
82.040 76.159 1.528 0.082 1.356 0.463
79.855 44.105 1.282 0.075 1.124 0.463
76.089 155.709 1.365 0.040 1.265 0.463
73.567 61.858 1.056 0.087 1.396 0.464
73.022 346.608 0.875 0.028 1.089 0.464
78.650 196.645 1.903 0.081 1.366 0.464
71.266 187.936 1.601 0.065 1.441 0.464
75.641 68.448 1.006 0.074 1.300 0.465
