################## FYI, April 2016 values
### Lats,Lons,PIOMAS SIT,CS2U SIT,CS2C SIT
78.513 161.211 2.144 1.853 0.998
83.008 31.908 1.504 1.778 0.999
79.323 153.166 2.047 1.902 0.999
84.680 81.529 1.721 1.710 0.999
73.166 205.710 1.778 1.862 0.999
76.863 182.447 2.274 1.747 0.999
74.690 219.644 2.125 1.730 0.999
77.871 287.765 0.473 1.532 0.999
73.845 165.094 2.566 1.717 0.999
73.197 184.986 2.491 1.854 0.999
79.855 163.968 2.141 1.895 0.999
80.235 176.711 2.130 1.792 1.000
79.624 169.418 2.142 1.736 1.000
75.962 235.421 2.610 1.706 1.000
84.133 138.094 2.032 1.885 1.000
77.369 127.786 1.613 1.627 1.000
73.230 340.837 0.687 2.437 1.000
80.020 124.939 1.884 1.669 1.000
73.873 342.575 0.851 1.754 1.001
76.577 167.939 2.220 1.762 1.001
81.143 145.305 2.012 1.859 1.001
78.317 153.189 1.937 1.902 1.001
71.813 166.050 2.545 1.795 1.001
81.356 18.905 1.451 1.984 1.001
77.321 181.521 2.254 1.727 1.002
80.071 163.610 2.124 1.779 1.002
73.025 170.475 2.661 1.923 1.002
78.434 163.673 2.199 1.761 1.002
77.206 154.558 1.870 1.745 1.003
78.356 38.746 0.610 1.967 1.003
78.201 176.186 2.233 1.733 1.003
73.401 185.826 2.376 1.763 1.003
74.887 244.006 1.648 1.621 1.003
72.692 194.668 2.041 1.748 1.003
78.654 168.024 2.196 1.741 1.003
75.588 236.434 2.371 1.692 1.003
83.616 105.255 1.802 1.932 1.004
84.756 106.113 1.868 1.721 1.004
73.648 174.877 2.603 1.726 1.004
78.334 166.097 2.209 1.818 1.004
75.736 169.574 2.354 1.797 1.004
82.349 197.904 2.239 1.842 1.004
75.775 189.537 2.139 1.732 1.004
77.689 156.938 1.941 1.767 1.004
75.736 87.745 0.815 1.451 1.004
74.233 161.307 2.511 1.867 1.004
72.944 168.986 2.668 1.772 1.005
78.317 217.200 2.408 1.753 1.005
80.470 87.979 1.133 1.989 1.005
80.132 164.859 2.125 1.914 1.005
77.959 175.192 2.253 1.807 1.005
70.646 186.340 3.417 1.752 1.005
73.505 196.213 1.944 1.914 1.005
74.516 121.961 1.704 1.472 1.005
79.112 151.060 2.005 1.933 1.005
73.230 160.837 2.689 1.875 1.005
63.990 192.286 0.886 1.797 1.006
76.852 176.576 2.349 1.747 1.006
74.496 167.876 2.514 1.763 1.006
76.027 226.953 2.473 1.609 1.006
75.983 345.630 1.029 1.986 1.007
72.395 231.740 1.162 1.396 1.007
79.057 133.340 1.859 1.707 1.007
77.784 164.560 2.180 1.788 1.007
77.349 75.101 1.132 1.730 1.007
74.204 302.221 nan 1.664 1.007
76.771 157.567 1.930 1.752 1.008
78.797 161.928 2.180 1.795 1.008
73.518 198.682 1.899 1.633 1.008
83.392 180.971 2.119 2.002 1.009
79.975 84.226 1.354 1.908 1.009
74.516 219.114 2.085 1.620 1.009
79.323 85.786 1.371 1.850 1.009
81.532 117.582 1.849 1.750 1.009
75.009 219.531 2.161 1.810 1.009
72.130 170.952 2.461 1.837 1.009
74.734 198.435 1.944 1.748 1.010
72.346 222.936 1.485 1.799 1.010
73.564 192.232 2.024 1.689 1.010
81.332 194.216 2.178 1.984 1.010
84.737 60.709 1.590 1.910 1.010
61.811 182.070 0.791 1.698 1.010
82.617 80.395 1.513 1.823 1.010
77.884 172.020 2.256 1.751 1.010
70.449 190.275 2.791 1.848 1.011
78.770 211.945 2.319 1.701 1.011
74.884 188.973 2.162 1.942 1.011
80.286 168.690 2.112 1.818 1.011
82.040 140.711 2.030 1.912 1.011
79.751 166.724 2.154 1.786 1.011
76.798 347.735 1.100 2.340 1.011
82.908 74.427 1.583 1.850 1.012
73.515 282.995 nan 1.818 1.012
75.962 272.291 nan 1.976 1.012
78.425 93.888 1.500 1.711 1.012
79.337 93.013 nan 2.260 1.012
75.711 175.946 2.460 1.827 1.012
79.219 152.103 2.027 1.868 1.012
72.962 205.382 1.801 1.737 1.012
76.855 344.659 0.980 1.680 1.012
81.700 201.371 2.255 1.815 1.012
81.013 144.130 1.996 1.783 1.013
72.613 171.451 2.564 1.750 1.013
85.322 111.038 1.927 1.897 1.013
74.780 155.136 2.587 1.896 1.013
69.538 338.374 0.926 1.603 1.013
80.112 128.558 1.904 1.751 1.014
77.989 182.675 2.187 1.712 1.014
80.081 122.074 1.858 1.745 1.014
78.517 152.684 1.957 1.764 1.014
83.059 79.778 1.612 1.804 1.014
82.009 148.761 2.067 1.742 1.014
77.600 155.985 1.914 1.771 1.014
77.490 95.659 1.103 2.240 1.014
77.226 159.974 1.979 1.786 1.014
81.550 128.541 1.943 1.781 1.014
74.499 187.074 2.224 1.791 1.014
84.814 166.264 2.098 1.952 1.015
77.018 186.450 2.175 1.733 1.015
83.816 148.325 2.078 1.893 1.015
83.507 57.680 1.512 1.952 1.015
75.843 172.255 2.422 1.760 1.015
73.826 186.780 2.264 1.738 1.015
78.183 85.101 1.262 1.916 1.015
75.213 344.592 0.941 1.720 1.015
80.700 126.180 1.904 1.850 1.016
83.438 115.253 1.883 1.879 1.016
73.682 183.552 2.548 1.827 1.016
74.844 179.576 2.543 1.805 1.016
80.026 90.644 1.165 2.479 1.016
80.245 181.975 2.134 1.726 1.017
75.158 167.330 2.402 1.786 1.017
81.058 164.745 2.090 1.913 1.017
71.521 191.583 2.431 1.810 1.017
72.825 202.706 1.901 1.746 1.017
71.217 268.971 1.715 1.767 1.017
78.775 171.384 2.193 1.800 1.017
81.526 155.807 2.089 1.901 1.017
74.884 62.103 2.195 1.932 1.017
81.064 187.927 2.115 1.778 1.017
76.143 121.759 1.661 1.677 1.017
76.063 127.147 1.657 1.536 1.017
74.340 218.596 2.045 1.912 1.017
82.009 58.761 1.212 2.097 1.018
74.392 180.412 2.602 1.790 1.018
81.865 141.710 2.027 2.063 1.018
77.187 150.068 1.885 1.736 1.018
78.438 182.779 2.178 1.727 1.018
82.901 96.340 1.744 1.823 1.018
76.387 175.746 2.393 1.833 1.018
78.583 162.277 2.179 1.865 1.019
74.301 263.841 1.494 1.586 1.019
81.508 188.344 2.125 1.947 1.019
75.926 344.745 1.016 1.879 1.019
74.724 172.823 2.542 1.750 1.019
78.213 182.726 2.181 1.746 1.019
72.864 159.664 2.803 1.730 1.020
80.142 139.611 1.939 1.799 1.020
77.073 164.396 2.076 1.773 1.020
78.650 163.355 2.199 1.777 1.020
74.437 196.343 1.974 1.763 1.020
74.178 244.344 1.526 1.686 1.020
81.432 115.560 1.826 1.851 1.020
75.203 215.740 2.075 1.690 1.021
75.648 186.736 2.222 1.773 1.021
78.874 85.956 1.368 1.771 1.021
83.760 99.293 1.766 2.007 1.021
73.713 179.605 2.737 1.782 1.021
67.651 327.352 nan 1.703 1.021
76.420 181.420 2.326 1.744 1.022
79.722 152.038 2.054 1.801 1.022
72.852 195.584 1.978 1.824 1.022
75.588 160.436 2.238 1.774 1.022
74.447 192.933 2.038 1.980 1.022
81.373 127.614 1.931 1.769 1.023
80.727 25.017 nan 1.886 1.023
73.124 187.267 2.285 1.812 1.023
63.894 181.736 0.813 1.994 1.023
71.822 185.323 3.033 1.948 1.023
71.596 185.258 3.175 1.868 1.023
75.765 194.146 2.042 1.840 1.023
80.991 158.860 2.086 1.757 1.023
79.020 139.970 1.920 1.717 1.023
76.611 175.675 2.375 1.719 1.023
75.901 236.689 1.966 1.673 1.023
82.529 156.125 2.093 1.867 1.024
81.706 106.477 1.774 1.742 1.024
80.814 120.005 1.851 1.813 1.024
74.256 216.298 1.968 1.850 1.024
73.518 214.448 1.806 1.810 1.024
75.431 164.358 2.302 1.733 1.025
73.471 152.913 2.999 2.224 1.025
76.424 180.474 2.343 1.772 1.025
73.845 128.224 1.366 1.595 1.025
77.065 158.106 1.908 1.771 1.025
79.835 124.216 1.866 1.745 1.025
82.078 133.854 1.987 1.796 1.025
76.180 79.237 1.063 1.669 1.025
77.567 164.836 2.157 1.816 1.025
80.619 119.320 1.841 1.962 1.025
76.162 138.945 nan 1.640 1.025
72.852 155.618 2.938 1.752 1.025
80.565 105.852 1.784 1.734 1.025
78.513 198.789 2.139 1.779 1.025
78.213 177.274 2.224 1.706 1.026
83.616 181.005 2.121 1.948 1.026
81.779 109.916 1.792 1.878 1.026
75.736 349.574 1.220 2.010 1.026
72.631 192.328 2.119 1.750 1.026
77.061 175.525 2.338 1.819 1.026
76.368 174.806 2.399 1.876 1.026
74.382 63.988 1.356 1.804 1.027
71.389 184.505 3.415 1.910 1.027
79.663 170.640 2.140 1.757 1.027
73.016 214.216 1.708 1.869 1.027
82.135 190.670 2.160 1.973 1.027
82.040 103.841 1.746 1.798 1.027
77.274 235.049 3.540 1.708 1.028
81.804 176.082 2.094 1.758 1.028
71.081 217.755 1.541 2.052 1.028
74.834 182.121 2.439 1.896 1.028
81.315 30.203 1.538 1.889 1.028
79.885 170.433 2.128 1.762 1.029
77.896 156.523 1.949 1.827 1.029
81.508 120.964 1.880 1.731 1.029
73.515 192.995 2.004 1.781 1.029
82.264 87.510 1.474 1.864 1.029
80.010 176.785 2.139 1.680 1.029
78.213 168.476 2.202 1.717 1.029
77.242 186.563 2.172 1.758 1.030
72.899 191.753 2.062 1.790 1.030
74.764 191.476 2.091 1.536 1.030
71.160 170.032 2.222 1.683 1.030
73.694 189.917 2.099 1.730 1.030
75.897 174.063 2.444 1.794 1.030
82.258 194.237 2.198 1.812 1.030
74.549 174.579 2.568 1.762 1.030
73.260 179.615 2.809 1.883 1.030
73.376 173.403 2.608 1.743 1.030
69.991 174.514 nan 1.827 1.030
67.098 191.642 2.484 2.212 1.030
82.238 135.000 1.996 1.773 1.030
62.273 182.104 0.817 1.725 1.031
78.865 163.025 2.205 1.874 1.031
79.080 148.431 1.978 1.735 1.031
82.078 136.146 1.999 1.777 1.031
75.019 162.108 2.364 1.700 1.031
78.938 160.463 2.164 1.828 1.031
82.078 146.535 2.061 1.871 1.031
76.577 163.989 2.106 1.824 1.032
73.939 216.469 1.929 1.786 1.032
82.356 190.981 2.168 1.902 1.032
84.737 141.911 2.068 1.810 1.032
73.879 219.346 1.991 1.813 1.032
74.401 170.470 2.539 1.784 1.032
83.030 156.318 2.091 1.874 1.032
81.634 116.222 1.838 1.995 1.033
79.523 152.613 2.049 1.781 1.033
80.240 167.400 2.119 1.871 1.033
69.165 194.712 1.082 2.028 1.033
80.459 86.634 1.205 1.962 1.033
76.357 168.136 2.244 1.816 1.034
84.056 93.240 1.748 1.877 1.034
80.528 152.526 2.075 1.753 1.034
75.797 296.768 2.284 1.898 1.034
79.860 159.963 2.122 1.841 1.034
80.286 163.237 2.116 1.863 1.034
70.551 238.241 1.247 1.697 1.035
72.251 173.820 2.381 1.773 1.035
73.358 155.684 2.885 1.686 1.035
70.394 186.921 3.389 1.767 1.035
79.504 149.876 2.016 1.922 1.035
77.506 155.045 1.892 1.792 1.035
82.200 147.907 2.069 1.756 1.035
82.630 73.217 1.508 1.780 1.035
70.501 293.459 1.307 1.756 1.035
80.700 158.070 2.094 1.829 1.035
75.588 171.491 2.433 1.616 1.036
80.565 195.852 2.174 1.914 1.036
73.121 131.222 1.607 1.556 1.036
73.539 67.109 0.946 1.937 1.036
79.975 174.226 2.132 1.674 1.036
77.510 184.635 2.200 1.778 1.036
81.598 132.839 1.968 1.816 1.037
80.281 200.943 2.203 1.941 1.037
77.321 178.479 2.290 1.743 1.037
80.427 128.346 1.910 1.799 1.037
76.202 345.399 1.026 2.314 1.037
72.701 173.660 2.533 1.718 1.038
72.473 165.518 2.597 1.798 1.038
73.285 188.893 2.147 1.775 1.038
76.589 124.089 1.592 1.644 1.038
71.743 191.725 2.374 1.873 1.038
74.178 170.605 2.566 1.820 1.038
80.312 138.752 1.942 1.868 1.038
75.584 155.630 2.233 2.050 1.038
82.116 112.557 1.817 1.792 1.039
81.200 121.464 1.874 2.027 1.039
82.817 120.964 1.924 1.959 1.039
80.667 175.179 2.109 1.812 1.039
72.068 184.674 3.010 1.774 1.039
79.528 132.397 1.882 1.725 1.039
70.630 168.951 1.995 1.802 1.039
76.638 344.914 1.010 1.882 1.040
79.581 168.207 2.152 1.626 1.040
77.286 265.446 1.298 2.627 1.040
73.876 243.970 1.222 1.929 1.040
78.447 181.668 2.186 1.706 1.040
69.764 164.186 nan 2.033 1.040
84.689 161.565 2.092 1.920 1.040
76.638 164.914 2.122 1.766 1.040
81.816 59.574 1.225 1.822 1.040
74.975 186.435 2.249 1.870 1.040
74.483 242.879 1.398 1.670 1.040
81.779 160.084 2.090 1.825 1.040
73.058 204.696 1.796 1.842 1.040
72.337 177.447 2.372 1.852 1.040
71.152 219.674 1.468 1.983 1.040
81.952 188.807 2.138 1.894 1.040
78.369 162.613 2.177 1.837 1.041
74.948 161.295 2.377 1.730 1.041
78.574 137.386 1.830 1.742 1.041
78.663 92.834 1.413 1.770 1.041
73.040 209.792 1.725 1.948 1.041
81.785 84.523 1.295 1.953 1.041
80.147 123.871 1.875 1.873 1.041
80.005 162.378 2.126 1.846 1.041
73.901 165.867 2.577 1.868 1.041
74.614 193.935 2.025 1.820 1.042
84.280 93.366 1.760 1.914 1.042
75.107 193.513 2.056 1.768 1.042
81.915 190.376 2.152 1.961 1.042
69.942 186.766 3.471 1.812 1.042
75.553 226.259 2.394 1.861 1.042
83.672 103.299 1.789 1.785 1.043
77.539 177.421 2.279 1.775 1.043
70.591 172.340 1.574 1.930 1.043
73.343 192.068 2.027 1.758 1.043
71.370 185.194 3.316 1.833 1.043
79.080 144.189 1.949 1.736 1.043
70.365 187.573 3.296 1.947 1.043
77.373 161.887 2.057 1.743 1.044
82.866 137.545 2.026 1.873 1.044
74.661 188.842 2.160 1.766 1.044
82.495 90.855 1.615 1.978 1.044
82.845 129.920 1.981 1.736 1.044
83.768 107.784 1.830 1.894 1.045
75.302 162.672 2.309 1.768 1.045
72.291 163.405 2.649 1.956 1.045
74.162 156.161 2.684 1.745 1.045
82.617 157.714 2.091 1.871 1.045
68.429 189.315 3.151 1.949 1.045
79.920 151.440 2.057 1.839 1.045
78.583 215.407 2.378 1.661 1.045
74.834 141.009 nan 1.957 1.046
84.513 181.169 2.158 1.963 1.046
81.058 127.875 1.923 1.877 1.046
80.919 92.121 0.630 2.122 1.046
70.562 214.150 1.280 1.812 1.046
71.203 267.600 nan 1.648 1.047
80.869 173.660 2.097 1.864 1.047
81.688 127.333 1.938 1.850 1.047
79.781 158.782 2.114 1.951 1.047
70.856 163.269 2.671 1.783 1.047
77.591 189.888 2.127 1.615 1.047
72.852 164.416 2.627 1.786 1.047
78.408 175.006 2.223 1.819 1.047
80.173 134.076 1.927 1.759 1.048
80.919 141.009 1.966 1.841 1.048
81.332 104.216 1.780 1.769 1.048
72.458 207.058 1.881 1.693 1.048
74.054 168.215 2.587 1.774 1.048
71.563 158.912 2.582 1.906 1.048
73.188 194.315 1.968 1.909 1.049
83.030 43.698 1.575 1.901 1.049
73.157 135.541 1.889 1.606 1.049
70.068 272.265 nan 1.434 1.049
75.424 186.633 2.230 1.952 1.049
75.722 200.714 1.966 1.774 1.049
79.615 150.945 2.033 1.863 1.050
79.323 175.786 2.167 1.683 1.050
67.941 189.703 3.049 1.945 1.050
72.093 189.758 2.393 1.829 1.050
75.448 161.565 2.267 1.862 1.051
81.149 180.725 2.100 1.850 1.051
80.333 145.389 1.987 1.755 1.052
80.700 179.310 2.114 1.771 1.052
84.596 129.958 2.001 1.837 1.052
72.025 186.103 2.806 1.845 1.052
73.468 154.654 2.898 1.916 1.052
74.178 189.395 2.122 2.014 1.052
71.009 293.377 1.421 1.962 1.052
74.076 186.072 2.286 1.866 1.052
73.955 193.355 2.003 1.923 1.053
77.313 92.534 0.991 1.797 1.053
80.328 63.138 1.357 1.941 1.053
79.191 139.205 1.914 1.796 1.053
77.976 176.257 2.246 1.804 1.053
74.175 166.457 2.551 1.670 1.053
78.743 135.000 1.829 1.695 1.053
79.835 145.784 1.979 1.768 1.053
79.337 140.117 1.925 1.662 1.053
75.850 158.114 2.113 1.880 1.053
82.529 113.875 1.842 2.021 1.054
73.073 192.653 2.008 1.777 1.054
80.081 147.926 2.014 1.875 1.054
72.852 204.382 1.873 1.787 1.054
83.832 164.197 2.071 1.902 1.054
76.559 217.539 2.280 1.606 1.054
70.316 192.209 2.492 1.767 1.055
73.804 198.184 1.920 2.048 1.055
81.550 165.411 2.083 1.881 1.055
72.476 186.259 2.597 1.764 1.055
73.151 173.491 2.617 1.757 1.055
75.546 193.928 2.046 1.887 1.055
81.598 137.161 1.984 1.811 1.055
79.271 147.804 1.979 1.860 1.055
70.808 168.163 2.179 1.782 1.055
81.816 149.574 2.067 1.768 1.056
76.875 179.510 2.320 1.795 1.056
79.057 136.660 1.888 1.723 1.056
75.206 221.309 2.238 1.713 1.056
74.252 66.909 1.001 2.040 1.056
77.014 160.313 1.964 1.839 1.056
80.619 150.680 2.055 1.781 1.056
73.908 130.471 1.667 1.763 1.056
80.005 107.622 1.787 1.758 1.057
75.009 159.394 2.372 1.851 1.057
78.997 188.791 2.164 1.755 1.057
74.948 172.716 2.524 1.708 1.057
77.735 94.720 1.181 1.699 1.057
80.781 163.768 2.099 1.894 1.058
83.569 187.001 2.168 1.945 1.058
80.224 151.966 2.069 1.818 1.058
74.585 153.622 2.866 1.806 1.058
81.327 144.462 2.015 2.057 1.058
77.096 204.114 2.128 1.724 1.058
82.034 27.646 1.397 1.966 1.059
79.771 147.529 1.997 1.807 1.059
73.920 182.802 2.541 1.869 1.059
76.649 179.519 2.339 1.779 1.059
81.058 142.125 1.979 1.880 1.059
74.437 163.657 2.466 1.737 1.059
82.495 89.145 1.585 1.920 1.060
76.871 178.531 2.331 1.765 1.060
79.337 176.987 2.168 1.770 1.060
84.708 96.072 1.802 2.034 1.060
82.761 124.919 1.951 2.037 1.060
84.680 98.471 1.816 1.963 1.060
77.313 177.466 2.300 1.804 1.061
75.285 177.814 2.515 1.806 1.061
83.168 179.061 2.107 1.990 1.061
72.068 159.066 2.886 1.853 1.061
75.141 171.747 2.486 1.675 1.061
79.698 171.870 2.139 1.791 1.061
74.847 170.189 2.485 1.863 1.061
73.735 219.958 1.957 1.947 1.062
72.563 177.414 2.492 1.861 1.062
81.896 139.485 2.012 1.758 1.062
73.124 172.733 2.627 1.768 1.062
75.883 156.084 2.070 1.955 1.063
70.303 231.494 0.471 1.613 1.063
83.124 106.074 1.782 1.904 1.063
73.610 191.464 2.046 1.730 1.063
74.343 184.525 2.373 1.865 1.063
76.180 156.557 2.007 1.780 1.063
81.092 173.501 2.091 1.810 1.063
76.143 158.629 2.065 1.769 1.063
84.559 143.366 2.075 1.855 1.063
84.689 124.695 1.978 1.936 1.063
79.756 126.995 1.879 1.866 1.063
82.944 54.039 1.412 1.879 1.063
80.814 149.995 2.051 1.832 1.063
80.491 135.955 1.941 1.865 1.064
82.775 108.997 1.803 2.026 1.064
79.693 133.238 1.898 1.812 1.064
82.699 94.399 1.720 1.941 1.065
78.399 156.656 2.013 1.885 1.065
79.219 134.157 1.874 1.801 1.066
73.974 64.692 1.007 1.819 1.066
80.808 189.118 2.125 1.692 1.066
73.061 151.905 2.967 1.852 1.066
71.746 187.431 2.798 1.914 1.066
82.535 117.718 1.881 1.902 1.067
71.318 194.287 2.436 1.765 1.067
79.523 145.460 1.968 1.791 1.067
62.032 182.550 0.756 2.356 1.067
71.057 158.767 2.192 1.702 1.067
73.373 197.700 1.913 1.782 1.067
82.887 33.440 1.523 1.893 1.068
78.218 343.980 0.973 1.774 1.068
76.702 350.776 1.332 2.004 1.068
76.646 178.556 2.350 1.743 1.068
71.582 288.877 1.030 1.755 1.068
78.552 165.828 2.216 1.801 1.069
82.671 128.797 1.972 1.737 1.069
73.315 211.228 1.759 2.093 1.069
80.891 148.069 2.030 1.888 1.069
71.858 227.511 1.212 2.048 1.069
82.761 34.919 1.547 2.054 1.070
74.006 192.572 2.020 1.828 1.070
82.317 149.323 2.074 1.765 1.070
70.363 168.433 1.848 1.949 1.070
83.392 179.029 2.109 2.019 1.070
70.538 180.331 1.364 2.147 1.071
78.478 349.346 1.270 2.139 1.071
82.495 142.275 2.056 1.909 1.071
82.435 25.427 1.407 1.900 1.071
80.391 121.651 1.860 1.887 1.071
83.616 37.875 1.563 2.079 1.071
73.007 163.482 2.626 2.015 1.072
82.489 110.056 1.807 1.891 1.072
73.579 339.582 nan 2.023 1.072
75.251 169.032 2.411 1.835 1.073
73.785 167.600 2.607 1.988 1.073
72.899 187.172 2.335 1.806 1.073
82.699 32.471 1.515 2.115 1.073
82.637 26.175 1.411 1.958 1.073
74.717 167.699 2.477 1.817 1.073
73.441 196.960 1.930 1.880 1.073
80.651 135.000 1.944 1.868 1.073
81.562 174.668 2.092 1.905 1.074
82.349 162.096 2.081 1.785 1.074
73.798 135.562 1.878 1.606 1.074
80.858 160.677 2.094 1.839 1.074
72.409 167.829 2.586 1.881 1.074
76.562 157.932 1.971 1.760 1.074
84.440 115.017 1.911 2.035 1.074
80.250 142.472 1.955 1.777 1.074
77.551 179.484 2.257 1.789 1.075
74.372 177.117 2.617 1.868 1.075
78.915 151.621 1.996 1.908 1.075
75.973 270.458 1.275 1.694 1.075
82.699 184.399 2.127 1.839 1.075
82.944 144.039 2.080 2.138 1.076
79.845 169.186 2.130 1.871 1.076
72.926 173.577 2.601 1.898 1.076
77.506 163.843 2.123 1.838 1.076
74.130 157.973 2.617 1.741 1.076
74.362 169.658 2.547 1.783 1.077
75.213 195.408 2.013 1.865 1.077
78.103 156.092 1.960 1.879 1.077
80.919 128.991 1.928 1.836 1.077
67.172 193.419 1.525 2.005 1.078
73.022 193.393 1.987 1.838 1.078
81.092 129.898 1.937 1.937 1.078
78.654 348.024 1.097 1.968 1.078
75.951 211.278 2.094 1.743 1.078
79.313 204.146 2.195 2.035 1.078
81.761 133.898 1.978 1.789 1.078
83.073 55.539 1.437 2.074 1.078
75.743 91.353 nan 2.263 1.079
76.442 169.992 2.306 1.880 1.079
83.183 104.265 1.772 2.091 1.079
79.960 146.842 1.996 1.912 1.080
74.774 213.573 1.984 1.705 1.080
77.909 151.771 1.882 1.847 1.080
76.121 186.033 2.231 1.829 1.080
78.874 139.086 1.894 1.785 1.080
84.862 78.690 1.709 1.941 1.080
80.224 205.096 2.239 1.924 1.080
77.526 183.608 2.212 1.724 1.081
74.624 170.331 2.511 1.820 1.081
82.733 61.460 1.476 1.890 1.081
84.280 130.236 1.993 1.868 1.082
73.939 179.599 2.712 2.000 1.082
73.974 244.692 1.743 1.671 1.082
83.059 162.150 2.077 1.779 1.082
76.944 162.499 2.033 1.819 1.082
76.162 184.185 2.286 1.861 1.082
76.968 346.562 1.043 2.091 1.083
71.799 186.028 2.946 1.876 1.083
77.640 126.142 1.628 1.708 1.083
84.902 81.158 1.730 1.885 1.084
72.389 188.440 2.406 1.838 1.084
74.392 179.588 2.637 1.848 1.084
72.802 193.219 2.051 1.860 1.084
70.925 290.358 nan 1.931 1.084
85.051 127.648 2.002 1.934 1.084
67.447 192.995 1.863 1.819 1.084
76.767 172.694 2.352 1.811 1.084
79.057 173.530 2.178 1.749 1.084
71.646 189.520 2.582 1.869 1.084
75.172 299.476 1.398 1.965 1.085
75.036 183.871 2.346 1.840 1.085
83.235 118.686 1.912 2.160 1.085
82.317 120.677 1.902 1.940 1.085
81.730 151.699 2.076 1.826 1.085
75.800 162.997 2.207 1.761 1.085
76.089 155.709 2.017 2.011 1.086
70.538 269.669 1.716 1.826 1.086
66.943 195.599 nan 1.747 1.086
74.249 131.532 1.721 1.820 1.087
71.252 167.881 2.380 1.850 1.087
73.422 174.946 2.608 1.863 1.087
78.619 153.687 1.985 1.857 1.088
71.858 183.909 3.288 1.887 1.088
81.338 185.194 2.106 1.855 1.088
81.984 164.604 2.077 1.738 1.088
79.698 165.510 2.158 1.861 1.089
75.378 167.137 2.357 1.765 1.089
83.792 187.253 2.176 2.035 1.089
75.223 174.333 2.521 1.883 1.090
80.646 145.739 2.000 1.814 1.090
69.363 183.440 3.573 1.868 1.090
77.539 92.579 1.062 1.877 1.090
75.676 156.448 2.140 1.973 1.090
74.050 173.125 2.583 1.826 1.090
82.251 184.145 2.114 1.902 1.091
78.014 152.716 1.890 1.890 1.091
83.816 84.806 1.736 1.874 1.091
77.490 185.659 2.179 1.725 1.091
70.872 186.415 3.383 1.885 1.091
81.081 147.308 2.030 1.807 1.091
75.951 176.795 2.425 1.940 1.091
74.614 166.065 2.474 1.782 1.091
71.250 237.740 nan 1.590 1.091
82.200 111.038 1.807 1.908 1.092
79.389 148.829 1.996 1.965 1.092
75.542 227.517 2.444 1.906 1.092
81.058 105.255 1.781 1.833 1.092
74.717 192.301 2.069 1.881 1.092
71.299 168.555 2.363 1.851 1.093
82.699 131.269 1.986 1.816 1.093
69.840 272.239 1.516 1.650 1.093
80.071 159.520 2.113 1.924 1.093
79.995 175.503 2.136 1.731 1.093
79.845 137.684 1.925 1.857 1.093
79.375 133.290 1.878 1.884 1.093
74.382 243.988 1.352 1.757 1.093
77.735 355.280 1.799 2.317 1.093
81.432 154.440 2.086 1.961 1.094
74.634 158.121 2.463 1.810 1.094
78.360 159.121 2.075 1.921 1.094
82.336 116.940 1.867 2.091 1.094
84.911 129.644 2.008 1.935 1.094
69.884 188.039 3.287 1.793 1.094
83.964 139.514 2.042 1.840 1.095
80.996 196.631 2.198 1.889 1.095
75.850 201.886 1.976 1.832 1.095
79.219 154.767 2.065 1.966 1.095
75.872 223.713 2.345 1.893 1.096
77.938 159.880 2.057 1.771 1.096
76.983 227.095 2.492 1.814 1.096
75.234 161.841 2.316 1.767 1.096
77.159 162.198 2.041 1.797 1.096
75.872 186.843 2.214 1.833 1.096
84.422 100.408 1.813 1.999 1.096
81.008 120.719 1.862 1.778 1.097
70.225 169.841 1.096 2.081 1.097
80.969 135.000 1.953 1.792 1.097
70.295 177.709 1.789 2.015 1.098
82.002 127.030 1.946 1.953 1.098
83.161 182.816 2.127 1.883 1.098
73.657 156.077 2.798 1.850 1.098
71.724 66.431 0.758 1.778 1.098
75.493 152.840 2.499 1.961 1.098
70.465 184.955 3.554 1.900 1.098
74.918 171.870 2.510 1.725 1.099
82.747 76.608 1.535 1.871 1.099
73.242 156.701 2.844 1.759 1.099
82.356 129.053 1.968 1.810 1.099
73.215 175.778 2.635 1.837 1.099
66.618 194.237 0.912 2.114 1.099
81.356 198.905 2.226 2.057 1.099
72.651 159.922 2.798 2.015 1.099
77.490 174.341 2.300 1.858 1.099
73.626 67.834 0.949 1.639 1.100
83.197 32.905 1.517 2.129 1.100
72.745 175.143 2.516 1.937 1.100
73.034 202.999 1.822 2.093 1.100
84.737 128.089 1.996 1.843 1.100
