################## FYI, April 2011 values
### Lats,Lons,PIOMAS SIT,CS2U SIT,CS2C SIT
82.232 155.283 2.180 1.999 0.812
79.480 218.946 2.401 2.154 0.813
83.507 122.320 2.062 2.053 0.813
70.217 161.771 1.423 1.811 0.813
83.816 132.064 2.122 2.045 0.814
82.630 126.347 2.048 2.038 0.814
76.570 186.234 1.954 2.254 0.814
81.030 152.475 2.084 1.967 0.814
71.425 203.927 1.132 2.574 0.814
79.122 88.229 2.100 1.894 0.815
74.542 168.690 1.825 2.141 0.815
77.041 174.536 1.887 2.046 0.815
81.338 185.194 2.174 2.006 0.815
76.198 207.607 2.055 2.079 0.815
65.235 322.033 nan 1.734 0.815
81.700 121.759 1.950 2.044 0.816
76.798 155.395 1.884 2.221 0.816
78.226 160.530 1.915 1.983 0.816
79.649 213.518 2.300 2.252 0.816
80.163 137.770 1.952 1.861 0.816
85.154 96.633 2.228 2.139 0.817
84.065 54.211 2.234 2.194 0.817
80.991 169.249 2.000 2.088 0.817
80.565 127.278 1.901 2.004 0.817
70.122 62.710 0.729 1.866 0.818
76.162 184.185 1.952 2.205 0.818
80.819 203.749 2.225 2.156 0.818
82.987 70.408 2.115 2.138 0.818
77.006 152.771 1.823 1.922 0.818
81.934 154.502 2.176 1.975 0.818
72.025 173.897 1.973 1.999 0.818
78.154 162.937 1.894 2.062 0.819
75.261 183.930 1.948 2.064 0.819
79.826 206.847 2.223 2.060 0.819
82.277 160.514 2.170 2.118 0.819
73.444 199.418 1.936 2.033 0.820
81.508 149.036 2.116 2.095 0.820
80.991 79.249 2.196 1.853 0.820
77.722 129.068 1.739 1.794 0.820
78.847 219.289 2.386 2.071 0.820
74.369 245.829 nan 1.794 0.820
72.490 233.351 2.705 2.043 0.821
76.991 150.562 1.718 1.878 0.821
75.800 197.003 1.998 2.042 0.821
77.685 142.400 1.689 1.688 0.822
77.784 164.560 1.875 2.210 0.822
81.822 66.595 2.840 1.952 0.822
79.043 166.390 1.871 2.299 0.822
74.098 222.138 2.256 2.133 0.822
80.459 167.106 1.950 2.023 0.822
75.958 169.408 1.867 2.073 0.823
83.190 135.000 2.134 2.140 0.823
76.038 76.522 1.620 1.886 0.823
85.633 91.469 2.218 2.058 0.823
78.654 191.976 2.046 2.130 0.824
82.671 128.797 2.074 2.083 0.824
83.881 124.563 2.082 2.102 0.824
79.533 167.005 1.885 2.182 0.824
75.292 181.312 1.972 2.226 0.824
77.938 95.870 2.552 1.899 0.824
79.149 160.067 1.919 1.908 0.824
71.217 268.971 1.581 2.492 0.825
77.405 219.218 2.272 2.065 0.825
81.338 84.806 2.424 2.120 0.825
81.327 125.538 1.939 2.051 0.825
83.816 58.325 2.255 2.216 0.825
73.431 120.564 nan 1.809 0.825
82.395 80.676 2.254 2.015 0.825
85.123 148.134 2.134 2.096 0.825
79.080 211.569 2.234 2.146 0.826
71.743 154.855 1.227 1.841 0.826
82.556 135.000 2.102 2.259 0.826
84.065 178.919 2.260 2.079 0.826
83.736 61.144 2.260 2.435 0.826
83.824 67.620 2.162 2.190 0.827
78.408 184.994 1.997 2.368 0.827
80.240 167.400 1.926 2.015 0.827
79.920 208.560 2.248 1.975 0.827
81.013 215.870 2.365 2.332 0.828
78.278 194.967 2.044 2.070 0.828
80.716 197.560 2.193 2.084 0.828
77.143 215.770 2.155 2.263 0.828
82.323 156.801 2.195 2.047 0.828
80.010 3.215 2.311 1.948 0.828
73.166 191.160 1.837 2.160 0.828
77.393 203.600 2.078 2.129 0.828
73.791 223.315 2.308 2.079 0.829
74.824 177.032 1.961 2.084 0.829
74.840 181.273 1.980 2.063 0.829
71.690 158.003 1.372 1.765 0.829
83.030 113.682 2.009 2.163 0.829
70.045 167.296 1.613 1.850 0.829
77.913 154.148 1.923 2.041 0.830
70.238 228.231 2.377 1.835 0.830
83.760 80.707 2.204 2.025 0.831
71.646 154.220 1.104 1.674 0.831
77.859 201.113 2.072 2.092 0.831
72.048 151.991 1.291 1.737 0.831
69.884 165.420 nan 1.852 0.831
74.098 169.007 1.819 2.168 0.832
77.313 177.466 1.922 2.458 0.832
84.775 135.000 2.119 2.043 0.832
83.317 121.293 2.050 2.090 0.832
79.995 138.633 1.956 1.882 0.832
84.315 122.125 2.083 2.093 0.833
77.096 91.494 1.369 2.051 0.833
74.246 187.784 1.904 1.998 0.833
83.530 66.541 2.180 2.085 0.833
81.580 40.684 1.961 2.343 0.834
69.960 169.321 nan 1.951 0.834
80.700 201.930 2.211 2.080 0.834
74.063 254.887 1.960 1.776 0.834
72.499 174.472 1.958 2.070 0.834
79.191 220.795 2.444 2.232 0.834
74.870 73.179 1.398 1.795 0.834
79.149 213.198 2.264 2.053 0.835
82.277 109.486 1.994 1.978 0.835
79.112 87.049 1.964 2.030 0.835
82.034 117.646 1.952 2.066 0.835
77.896 219.738 2.331 2.152 0.835
82.310 167.381 2.168 1.986 0.835
72.360 200.513 1.831 2.123 0.836
78.162 95.981 2.548 2.057 0.836
82.987 51.483 2.252 2.151 0.836
74.372 162.867 1.797 2.129 0.836
81.332 153.104 2.113 1.994 0.837
77.506 204.955 2.096 2.065 0.837
71.870 226.507 2.480 1.890 0.837
82.796 168.341 2.190 2.032 0.837
74.156 163.106 1.792 1.999 0.837
74.934 196.004 2.047 2.181 0.837
74.834 194.139 2.046 2.031 0.837
82.356 129.053 2.051 2.192 0.838
82.817 149.036 2.175 2.155 0.838
81.604 45.000 2.312 2.199 0.838
81.508 171.656 2.076 2.013 0.838
85.737 119.932 2.143 2.142 0.838
81.890 122.593 1.964 2.057 0.839
74.542 191.310 1.960 2.037 0.839
84.116 111.194 2.092 2.134 0.839
79.252 187.792 2.061 1.991 0.839
80.716 17.560 2.623 2.112 0.839
82.002 37.030 1.901 2.446 0.839
78.412 208.301 2.161 2.049 0.839
79.786 176.855 1.989 2.379 0.839
71.788 168.968 1.794 1.949 0.840
81.952 171.193 2.141 2.063 0.840
86.976 141.009 2.187 2.100 0.840
74.496 167.876 1.819 2.091 0.840
82.317 59.323 2.356 2.237 0.840
81.508 36.416 1.857 2.400 0.840
78.166 192.588 2.013 2.109 0.840
72.944 203.694 2.064 2.168 0.841
82.382 131.424 2.069 2.077 0.841
78.583 134.204 1.891 2.019 0.841
83.235 61.314 2.373 2.051 0.841
75.865 73.867 1.628 2.015 0.841
74.227 220.380 2.185 2.035 0.841
80.328 153.138 2.027 1.989 0.842
82.065 41.566 2.003 1.908 0.842
77.604 221.332 2.370 2.123 0.842
83.752 143.746 2.129 2.062 0.842
72.941 197.241 1.838 2.235 0.842
80.005 162.378 1.944 2.039 0.842
83.015 192.031 2.287 2.190 0.842
72.179 227.556 2.489 2.053 0.842
72.320 202.816 1.939 2.198 0.843
75.292 178.688 1.976 2.119 0.843
83.124 142.943 2.143 2.026 0.843
85.237 119.578 2.118 2.103 0.843
72.331 131.906 1.310 1.436 0.844
80.459 146.497 2.021 1.877 0.844
75.937 175.882 1.921 2.280 0.845
81.229 24.928 2.256 2.720 0.845
77.065 78.495 1.592 2.045 0.845
83.736 114.274 2.052 2.132 0.846
78.901 156.801 1.932 1.931 0.846
81.092 39.898 1.915 2.123 0.846
81.927 119.055 1.944 2.140 0.846
80.619 187.549 2.150 2.097 0.846
74.249 221.532 2.230 2.060 0.846
69.840 219.109 nan 2.343 0.846
77.310 26.792 1.441 2.077 0.846
81.275 164.358 2.060 2.020 0.846
77.579 219.872 2.310 2.085 0.847
76.121 173.967 1.891 2.112 0.847
82.135 169.330 2.160 2.007 0.847
76.737 218.130 2.185 2.093 0.847
76.331 215.647 2.095 2.115 0.847
83.317 81.327 2.221 2.029 0.847
76.589 70.959 1.770 2.122 0.847
81.700 201.371 2.248 2.104 0.847
76.960 171.591 1.865 2.123 0.848
72.534 232.319 2.741 1.913 0.848
77.405 151.837 1.837 1.977 0.848
79.698 149.250 2.001 1.989 0.848
70.099 223.167 2.643 2.159 0.848
77.373 161.887 1.921 2.168 0.849
74.807 259.354 1.922 1.830 0.849
78.650 147.095 1.959 1.883 0.849
79.727 83.108 1.988 2.194 0.849
84.513 91.169 2.235 2.366 0.849
73.955 193.355 1.994 2.111 0.849
82.678 96.147 2.096 2.200 0.849
79.970 219.560 2.427 2.127 0.849
74.437 163.657 1.800 2.155 0.849
72.476 173.741 1.924 2.062 0.850
80.391 121.651 1.879 1.866 0.850
80.112 141.442 1.979 1.975 0.850
82.576 168.690 2.180 2.006 0.850
76.514 199.942 2.007 2.354 0.850
77.776 202.094 2.078 2.104 0.851
79.219 188.973 2.066 2.235 0.851
79.561 183.077 2.053 2.105 0.851
76.627 86.634 1.348 1.864 0.851
79.002 209.962 2.206 1.969 0.851
75.090 153.628 1.692 1.930 0.851
79.561 176.923 1.986 2.165 0.851
82.448 125.340 2.028 2.042 0.852
77.677 193.151 1.994 2.256 0.852
77.776 157.906 1.926 2.132 0.852
74.558 194.744 2.020 2.068 0.852
80.770 33.111 1.870 2.370 0.853
78.269 35.665 1.480 2.078 0.853
74.447 192.933 2.012 1.936 0.853
84.624 121.373 2.092 2.267 0.853
84.377 144.728 2.120 2.175 0.853
85.679 143.427 2.139 2.123 0.854
78.650 196.645 2.083 2.129 0.854
77.409 154.120 1.891 2.072 0.854
71.430 159.809 1.400 1.803 0.854
75.919 174.971 1.906 2.407 0.854
76.529 167.005 1.852 2.202 0.855
73.610 221.666 2.239 2.074 0.855
83.030 156.318 2.201 2.051 0.855
82.761 145.081 2.150 2.096 0.855
79.504 83.254 1.898 2.175 0.855
74.294 200.508 1.976 2.166 0.855
76.016 215.858 2.078 2.171 0.855
77.187 76.329 1.589 2.190 0.856
84.006 122.800 2.075 2.144 0.856
78.820 206.822 2.167 2.066 0.856
73.579 159.582 1.776 1.829 0.856
80.219 198.020 2.176 2.140 0.856
74.372 219.753 2.163 2.078 0.857
80.830 125.049 1.904 2.102 0.857
81.356 18.905 2.325 2.630 0.857
84.843 152.879 2.156 2.187 0.857
78.107 208.740 2.149 2.039 0.857
83.616 91.005 2.234 2.110 0.857
79.935 217.763 2.389 2.157 0.858
79.389 148.829 1.998 2.045 0.858
79.970 39.560 1.687 2.440 0.858
82.091 167.735 2.161 2.024 0.858
76.143 164.501 1.858 2.160 0.858
83.339 73.393 2.123 2.130 0.858
83.317 98.673 2.157 2.199 0.858
78.001 37.405 1.357 1.985 0.858
71.203 192.789 1.624 1.946 0.859
74.810 176.186 1.943 2.015 0.859
75.765 75.854 1.578 1.906 0.859
72.645 155.924 1.602 1.962 0.860
70.355 163.018 1.487 1.837 0.860
83.841 178.958 2.253 2.065 0.860
73.260 151.543 1.610 2.010 0.860
78.650 200.225 2.108 2.148 0.860
83.981 133.493 2.123 2.123 0.860
79.025 55.823 1.388 2.253 0.860
83.507 147.680 2.153 2.109 0.860
71.425 192.943 1.652 2.107 0.861
83.816 84.806 2.231 2.104 0.861
76.514 216.203 2.119 2.111 0.861
79.020 152.650 1.968 2.035 0.861
81.616 157.203 2.141 1.987 0.861
83.059 100.222 2.127 2.195 0.861
83.719 78.690 2.181 2.030 0.861
77.587 161.565 1.919 2.089 0.861
72.819 132.349 1.562 1.583 0.861
75.327 193.717 2.027 2.039 0.862
77.003 205.017 2.079 2.182 0.862
70.538 167.651 1.744 1.910 0.862
81.984 97.224 1.951 2.054 0.862
74.870 163.179 1.810 2.210 0.862
81.391 122.242 1.928 1.938 0.862
80.147 199.259 2.179 2.129 0.862
78.213 177.274 1.944 2.159 0.862
72.036 225.000 2.401 2.068 0.862
70.859 229.289 2.485 1.897 0.862
78.672 91.701 2.576 2.459 0.862
76.646 215.426 2.112 2.165 0.862
71.813 256.050 1.755 1.907 0.862
74.667 166.880 1.815 2.152 0.862
70.488 215.614 1.737 2.030 0.863
73.288 249.128 1.890 1.993 0.863
79.826 220.533 2.448 2.216 0.863
82.429 97.651 2.041 2.061 0.863
81.373 179.256 2.109 2.184 0.863
83.696 123.408 2.073 2.059 0.863
73.318 188.130 1.827 2.130 0.863
75.172 240.524 nan 1.927 0.863
82.336 63.060 1.644 2.018 0.864
81.120 119.476 1.906 1.920 0.864
78.115 206.323 2.131 2.121 0.864
80.646 173.811 1.984 2.117 0.864
77.628 188.865 1.973 2.199 0.864
82.529 139.865 2.120 2.070 0.865
84.141 63.925 2.187 2.165 0.865
80.629 131.121 1.920 1.989 0.865
71.444 207.031 1.607 2.220 0.865
76.664 169.824 1.859 2.281 0.865
77.506 216.973 2.211 2.172 0.865
78.897 91.736 2.929 2.201 0.865
70.630 62.691 0.900 1.758 0.865
83.347 136.364 2.133 2.149 0.865
77.302 183.545 1.966 2.299 0.866
79.771 184.399 2.075 2.057 0.866
75.431 21.228 0.642 2.185 0.866
67.084 303.768 0.954 1.846 0.866
74.549 157.348 1.782 2.350 0.867
74.750 133.210 1.747 1.654 0.867
80.480 132.138 1.917 1.810 0.867
80.081 147.926 2.009 1.999 0.867
71.405 176.186 2.250 1.977 0.867
82.733 65.410 2.449 2.009 0.868
71.063 226.925 2.642 2.065 0.868
80.581 32.367 1.949 2.294 0.868
81.865 51.710 2.436 2.060 0.868
78.632 216.983 2.306 2.115 0.868
83.183 47.663 2.179 2.295 0.868
78.460 147.700 1.935 1.969 0.869
83.616 68.385 2.157 2.130 0.869
78.579 211.350 2.199 2.054 0.869
74.887 346.686 1.246 1.909 0.869
76.890 203.714 2.060 2.292 0.869
74.175 193.543 2.011 2.005 0.869
76.960 215.194 2.129 2.141 0.870
81.064 172.073 2.014 1.945 0.870
71.071 225.963 2.599 1.997 0.870
82.495 142.275 2.130 2.071 0.871
83.059 169.778 2.203 2.184 0.871
81.408 157.782 2.108 2.118 0.871
70.535 180.993 0.995 2.084 0.871
83.832 74.197 2.141 2.112 0.871
75.271 165.434 1.824 2.051 0.871
84.377 125.272 2.094 2.133 0.872
75.500 176.894 1.948 2.121 0.872
78.811 217.674 2.339 2.147 0.872
78.929 164.134 1.886 2.097 0.872
81.730 114.829 1.947 2.044 0.872
72.631 192.328 1.795 2.155 0.873
77.735 94.720 1.917 1.974 0.873
79.751 185.648 2.081 2.130 0.873
81.426 162.512 2.094 2.000 0.873
79.796 181.888 2.057 2.121 0.873
79.163 140.877 1.998 2.003 0.873
85.497 145.125 2.131 2.229 0.873
77.726 199.759 2.051 2.245 0.874
81.252 99.583 1.981 2.073 0.874
75.151 163.757 1.819 2.077 0.874
75.694 191.310 1.963 2.096 0.874
81.200 121.464 1.915 2.070 0.874
74.618 179.582 1.993 2.344 0.874
84.708 173.928 2.249 2.124 0.875
84.116 158.806 2.183 2.104 0.875
82.395 136.193 2.098 2.352 0.875
78.256 169.548 1.845 2.518 0.875
86.799 143.531 2.193 2.291 0.875
85.185 144.462 2.121 2.222 0.875
76.023 212.542 2.047 1.904 0.876
81.367 177.769 2.093 2.296 0.876
72.499 190.733 1.733 2.157 0.876
80.015 225.000 2.589 2.233 0.876
71.389 175.495 2.205 2.439 0.876
80.117 209.181 2.262 2.073 0.877
77.302 86.455 1.492 1.875 0.877
79.480 128.946 1.861 1.982 0.877
74.437 171.285 1.847 2.104 0.877
80.026 179.356 2.040 2.247 0.877
81.473 189.834 2.204 2.363 0.877
78.304 209.268 2.163 2.103 0.877
83.139 63.853 2.315 2.057 0.878
84.476 162.300 2.189 2.106 0.878
82.529 130.135 2.071 2.106 0.878
85.365 127.147 2.124 2.123 0.879
70.011 175.156 1.339 2.073 0.879
85.679 126.573 2.134 2.247 0.879
73.094 188.022 1.805 2.226 0.879
75.833 212.053 2.033 1.910 0.879
80.333 225.000 2.587 2.327 0.879
79.835 145.784 1.999 2.087 0.879
84.614 110.695 2.123 2.153 0.879
75.588 81.491 1.749 1.754 0.879
79.698 210.750 2.263 2.117 0.879
78.874 220.914 2.435 2.111 0.880
82.135 144.273 2.129 2.038 0.880
83.095 171.607 2.208 2.182 0.880
82.040 39.289 1.948 2.094 0.880
72.406 202.141 1.920 2.351 0.880
80.312 150.173 2.027 2.035 0.880
85.185 91.332 2.222 2.240 0.880
75.285 182.186 1.964 2.296 0.881
80.333 145.389 2.008 2.024 0.881
82.549 132.563 2.090 2.124 0.881
75.511 159.600 1.858 2.275 0.881
81.269 213.486 2.340 2.117 0.881
81.120 150.524 2.086 2.114 0.881
82.356 169.019 2.170 2.055 0.882
80.565 142.722 2.000 2.066 0.882
79.422 205.750 2.189 2.169 0.882
81.532 152.418 2.140 2.060 0.882
75.158 192.670 2.007 2.284 0.883
81.822 36.085 1.882 2.396 0.883
77.337 212.705 2.130 2.140 0.883
80.619 172.451 1.973 2.043 0.883
85.809 124.114 2.141 2.207 0.884
81.865 128.290 2.002 2.017 0.884
74.918 81.870 1.030 1.831 0.884
81.373 127.614 1.957 2.124 0.884
72.139 65.854 1.608 1.893 0.884
76.034 81.219 1.535 2.140 0.884
71.233 171.384 1.949 2.102 0.884
74.661 188.842 1.919 2.108 0.884
82.213 139.667 2.106 2.057 0.885
76.387 184.254 1.955 2.171 0.885
79.080 185.301 2.035 2.092 0.885
79.826 139.467 1.969 2.027 0.885
73.766 171.646 1.845 2.207 0.886
82.200 105.832 2.021 2.006 0.886
82.671 141.203 2.132 2.158 0.886
78.874 130.914 1.847 1.854 0.887
81.391 147.758 2.086 2.097 0.887
72.119 268.199 1.531 1.792 0.887
73.151 223.379 2.312 2.034 0.887
71.665 268.243 1.574 1.888 0.887
81.761 133.898 2.031 2.156 0.887
73.487 179.610 2.053 2.230 0.887
75.620 187.624 1.936 2.183 0.887
80.026 207.429 2.240 2.153 0.887
66.331 192.381 1.119 2.128 0.887
74.624 170.331 1.839 2.107 0.888
80.459 176.634 2.015 2.148 0.888
74.340 194.534 2.005 2.050 0.889
77.369 189.713 1.970 2.048 0.889
79.294 197.676 2.128 2.092 0.889
74.884 152.103 1.633 1.967 0.889
82.699 69.341 2.199 2.096 0.889
78.766 216.069 2.296 2.173 0.889
70.739 183.013 1.374 2.227 0.889
73.873 117.814 nan 1.574 0.890
81.024 24.326 2.349 2.491 0.890
82.409 158.356 2.191 2.218 0.890
73.826 173.220 1.875 2.055 0.890
82.200 164.168 2.172 2.041 0.891
84.065 125.789 2.094 2.304 0.891
72.581 193.050 1.800 1.882 0.891
80.507 149.500 2.039 2.029 0.891
83.841 91.042 2.242 2.124 0.891
78.295 189.372 2.004 2.224 0.892
86.429 147.804 2.175 2.213 0.892
86.237 149.621 2.176 2.194 0.892
77.510 85.365 1.526 1.721 0.892
82.866 132.455 2.114 2.146 0.892
75.424 173.367 1.881 2.136 0.893
83.161 140.315 2.137 2.315 0.893
80.391 148.349 2.026 2.073 0.893
74.985 191.646 1.985 2.280 0.894
74.998 84.417 1.575 1.965 0.894
80.523 155.556 2.034 2.272 0.894
78.988 157.874 1.928 2.076 0.894
78.495 37.875 1.511 2.104 0.894
81.408 112.218 1.968 1.986 0.894
83.400 75.256 2.145 2.112 0.894
76.487 209.332 2.070 2.076 0.894
76.136 168.326 1.858 2.289 0.895
77.976 86.257 1.569 2.033 0.895
82.065 131.566 2.045 2.202 0.895
71.898 232.063 2.590 1.990 0.895
73.564 155.362 1.691 2.038 0.896
85.185 125.538 2.114 2.181 0.896
73.845 165.094 1.788 2.107 0.896
79.523 214.540 2.307 2.140 0.897
80.427 141.654 1.988 2.016 0.897
82.678 173.853 2.190 2.132 0.898
83.117 158.025 2.199 2.160 0.898
79.624 169.418 1.879 2.248 0.898
81.562 185.332 2.184 2.206 0.898
82.232 137.337 2.095 2.169 0.898
74.162 178.781 1.989 2.178 0.898
71.934 218.938 2.159 2.030 0.898
83.369 94.844 2.200 1.950 0.898
70.585 226.409 2.524 1.983 0.898
80.830 35.049 1.813 2.484 0.898
79.509 198.048 2.141 2.099 0.898
78.107 188.130 1.989 2.248 0.898
75.598 166.938 1.838 2.224 0.899
84.902 171.158 2.231 2.134 0.899
80.629 221.121 2.469 2.239 0.899
83.616 127.875 2.100 2.188 0.900
74.395 193.736 2.024 2.122 0.900
71.850 206.089 1.917 2.070 0.900
82.040 140.711 2.106 2.107 0.900
79.801 89.370 2.780 2.008 0.900
79.094 192.465 2.083 2.173 0.900
81.822 179.215 2.143 2.097 0.901
84.193 146.004 2.129 2.164 0.901
85.633 88.531 2.211 2.163 0.901
79.271 147.804 2.000 1.918 0.901
81.761 172.972 2.114 2.177 0.901
86.068 85.101 2.204 2.250 0.901
70.292 293.199 1.025 1.817 0.902
76.301 160.378 1.906 2.184 0.902
80.250 217.528 2.388 2.220 0.902
82.429 60.781 2.373 2.312 0.902
79.080 84.699 1.770 1.990 0.903
71.791 230.511 2.578 1.964 0.904
83.484 109.058 2.063 2.462 0.904
85.227 129.289 2.123 2.185 0.904
82.336 206.940 2.342 2.268 0.904
82.838 170.096 2.194 2.255 0.904
79.149 146.802 2.007 2.022 0.904
78.672 218.571 2.351 2.215 0.905
84.504 56.634 2.244 2.300 0.905
82.065 108.947 1.990 2.192 0.905
75.162 161.017 1.827 2.259 0.905
79.786 3.145 2.318 1.999 0.905
80.571 200.158 2.197 2.246 0.905
77.026 213.003 2.108 2.150 0.905
83.981 80.362 2.194 2.069 0.905
84.642 169.160 2.218 2.113 0.905
73.657 340.320 0.436 2.066 0.906
78.583 97.334 1.774 2.120 0.907
80.841 172.266 1.992 2.101 0.907
79.698 188.130 2.092 2.163 0.907
81.143 108.435 2.011 1.983 0.907
76.198 179.534 1.960 2.408 0.907
78.447 178.332 1.966 2.399 0.907
80.924 179.293 2.080 2.254 0.907
72.153 152.628 1.344 1.862 0.907
77.514 199.411 2.035 2.280 0.907
72.127 179.640 1.843 2.299 0.908
70.525 171.027 1.436 2.224 0.908
81.952 81.193 2.284 1.997 0.908
80.651 135.000 1.944 2.047 0.909
80.188 166.122 1.928 2.129 0.909
77.640 216.142 2.204 2.152 0.909
75.641 211.578 2.021 2.190 0.909
81.688 127.333 1.983 2.080 0.909
81.816 149.574 2.145 2.274 0.909
74.070 155.422 1.732 2.144 0.909
83.593 84.987 2.236 2.178 0.910
78.583 144.593 1.938 2.020 0.910
74.938 192.482 2.010 2.286 0.910
81.700 158.629 2.150 2.136 0.910
79.890 211.399 2.284 2.247 0.910
83.073 34.461 2.028 2.434 0.911
82.845 140.080 2.134 2.159 0.911
67.385 328.449 0.298 2.003 0.911
81.779 160.084 2.133 2.207 0.912
78.086 198.094 2.058 2.173 0.913
78.039 218.911 2.313 2.180 0.913
70.966 183.048 1.369 2.013 0.913
82.617 170.395 2.182 2.211 0.914
81.853 161.565 2.151 2.092 0.914
70.657 230.664 1.797 1.998 0.914
79.890 215.981 2.355 2.378 0.915
82.937 87.274 2.234 2.297 0.915
78.001 90.535 1.641 2.637 0.915
82.135 125.727 2.003 2.093 0.915
78.888 210.964 2.213 2.079 0.916
62.683 191.217 0.801 2.092 0.916
78.712 214.479 2.257 2.190 0.916
82.930 150.593 2.185 2.146 0.917
80.020 167.681 1.899 2.257 0.917
78.915 208.379 2.186 2.104 0.917
63.386 193.505 0.861 2.243 0.917
85.857 141.582 2.142 2.207 0.918
80.422 151.336 2.036 2.134 0.918
71.847 152.324 1.092 1.815 0.918
78.676 89.433 2.067 2.173 0.918
69.241 338.025 0.793 2.973 0.918
83.124 83.454 2.241 1.995 0.919
72.926 210.446 2.054 2.340 0.919
81.538 173.157 2.083 2.129 0.919
83.664 133.568 2.126 2.247 0.919
75.951 211.278 2.040 2.112 0.920
80.142 220.389 2.448 2.312 0.920
83.476 140.572 2.132 2.139 0.921
78.552 165.828 1.866 2.231 0.921
74.359 176.295 1.945 2.196 0.921
73.798 135.562 1.822 1.761 0.921
83.616 142.125 2.129 2.192 0.921
80.930 162.013 2.033 2.026 0.921
81.211 191.023 2.196 2.099 0.922
76.968 193.438 1.970 2.329 0.922
78.137 216.545 2.254 2.124 0.922
81.252 189.583 2.194 2.318 0.922
82.065 161.053 2.174 2.196 0.922
76.514 70.058 1.951 2.349 0.923
79.751 84.352 2.140 2.215 0.923
80.991 201.140 2.215 2.113 0.923
82.382 138.576 2.110 2.097 0.923
81.730 151.699 2.161 2.062 0.923
85.001 124.046 2.105 2.283 0.923
84.431 149.826 2.144 2.130 0.923
81.822 126.085 1.980 2.298 0.923
82.135 153.800 2.189 2.066 0.923
76.279 140.974 nan 1.866 0.924
73.257 181.153 2.049 2.182 0.924
83.161 177.184 2.224 2.081 0.925
82.761 55.081 2.352 2.284 0.925
81.822 166.535 2.133 2.073 0.925
84.504 146.634 2.126 2.236 0.925
81.634 153.778 2.152 1.995 0.925
83.569 144.926 2.138 2.199 0.925
82.529 113.875 1.982 2.239 0.925
82.123 119.846 1.964 2.195 0.926
72.294 184.733 1.694 2.345 0.926
78.797 198.072 2.102 2.094 0.926
76.817 174.629 1.889 2.118 0.927
82.699 159.341 2.196 2.250 0.927
75.747 180.451 1.969 2.255 0.927
82.699 175.601 2.194 2.160 0.927
79.970 166.430 1.906 2.130 0.927
83.792 140.856 2.125 2.183 0.927
75.285 177.814 1.967 2.293 0.927
80.727 168.147 1.974 2.107 0.927
83.168 179.061 2.228 2.034 0.928
73.864 155.754 1.724 1.954 0.928
82.174 170.942 2.158 2.184 0.929
74.506 200.799 1.977 2.470 0.929
81.706 106.477 2.007 2.113 0.929
82.556 45.000 2.108 2.281 0.929
82.908 158.703 2.199 2.228 0.929
73.732 161.065 1.779 2.165 0.931
70.725 208.210 nan 2.228 0.931
84.116 201.194 2.431 2.208 0.931
84.006 57.200 2.223 2.326 0.931
83.008 148.092 2.170 2.305 0.931
76.886 169.651 1.854 2.175 0.932
78.486 157.681 1.926 2.051 0.932
78.001 217.405 2.265 2.149 0.932
82.323 203.199 2.305 2.152 0.932
77.010 216.573 2.161 2.229 0.933
75.059 182.153 1.966 2.147 0.933
76.589 214.089 2.090 2.239 0.933
77.329 169.287 1.847 2.509 0.933
76.968 221.511 2.329 2.252 0.933
82.630 36.347 1.976 2.506 0.934
81.580 139.316 2.049 2.079 0.934
82.200 201.038 2.277 2.208 0.934
82.034 62.354 2.184 2.207 0.934
80.501 197.152 2.183 2.118 0.934
75.396 172.493 1.875 2.350 0.934
83.648 130.711 2.116 2.139 0.934
77.587 198.435 2.030 2.197 0.935
78.434 168.254 1.849 2.151 0.935
78.299 198.435 2.074 2.088 0.935
81.132 206.241 2.254 2.276 0.935
73.407 194.507 1.895 2.324 0.935
80.199 202.166 2.197 2.155 0.936
81.286 81.870 2.347 2.089 0.936
82.733 155.410 2.194 2.092 0.936
75.282 151.285 1.064 1.971 0.937
80.459 213.503 2.324 2.307 0.937
71.966 191.870 1.693 2.146 0.937
77.108 79.472 1.595 2.549 0.937
73.785 344.327 1.113 1.989 0.938
81.280 159.702 2.091 2.117 0.938
82.775 161.003 2.190 2.253 0.938
80.365 171.305 1.937 2.043 0.938
75.973 179.542 1.965 2.156 0.938
75.800 160.133 1.877 2.145 0.938
76.913 218.737 2.216 2.204 0.939
77.821 216.764 2.233 2.106 0.939
70.704 209.703 nan 2.327 0.939
