################## FYI, April 2013 values
### Lats,Lons,PIOMAS SIT,CS2U SIT,CS2C SIT
62.462 188.263 0.759 1.052 0.174
69.901 294.125 1.124 0.910 0.174
70.363 191.567 2.286 1.003 0.174
72.022 66.801 1.085 0.729 0.174
78.988 67.874 1.406 1.064 0.174
80.683 86.553 1.245 1.057 0.175
81.143 18.435 1.898 1.381 0.175
73.779 137.806 1.809 0.757 0.175
60.594 190.877 0.878 1.240 0.176
74.944 120.964 2.014 0.946 0.176
77.143 144.230 1.742 1.053 0.176
74.667 119.381 1.974 0.887 0.177
71.884 177.510 2.010 0.983 0.177
77.649 200.739 2.083 1.213 0.177
62.700 273.562 1.390 0.875 0.179
76.991 82.569 1.458 1.065 0.179
74.774 185.500 1.753 1.243 0.179
77.997 88.394 1.424 0.993 0.179
75.648 83.264 1.287 1.083 0.179
77.214 187.561 1.844 1.216 0.179
76.646 35.426 1.291 0.949 0.180
74.121 284.331 1.592 0.870 0.180
76.401 146.441 2.018 1.006 0.180
62.494 187.797 0.746 0.909 0.181
62.834 185.972 0.732 0.941 0.181
74.437 81.285 1.492 0.871 0.181
74.162 293.839 1.343 0.966 0.181
58.436 193.087 0.603 0.887 0.181
76.081 286.390 1.374 1.152 0.182
76.424 179.526 1.852 1.347 0.182
74.780 204.864 1.893 1.075 0.182
81.580 86.186 1.541 1.025 0.182
75.083 118.301 2.121 0.764 0.182
79.890 54.019 1.013 1.251 0.182
74.519 288.172 1.638 0.980 0.183
62.350 186.340 0.793 1.225 0.183
63.604 184.173 0.796 0.964 0.183
74.447 288.958 1.603 1.095 0.183
77.591 189.888 1.896 1.293 0.183
77.470 135.000 1.702 0.989 0.183
61.579 177.946 0.763 1.070 0.183
58.307 190.103 0.745 1.049 0.184
75.080 114.444 1.776 0.799 0.184
77.506 78.085 1.504 1.171 0.184
73.873 275.194 nan 0.900 0.184
75.354 130.649 1.521 0.886 0.184
77.813 190.069 1.924 1.237 0.184
74.608 267.910 1.427 1.012 0.185
71.472 230.417 2.010 1.162 0.185
68.331 43.736 0.222 0.624 0.185
59.765 186.672 0.969 1.181 0.185
78.526 33.845 1.187 1.245 0.185
76.320 82.933 1.306 1.085 0.186
69.620 46.343 0.686 1.036 0.186
78.743 45.000 1.251 1.301 0.186
60.908 192.360 0.901 0.847 0.186
73.139 132.299 1.804 0.762 0.186
74.447 77.067 1.429 1.040 0.186
76.771 140.505 nan 0.861 0.187
79.057 46.660 1.240 0.929 0.187
76.320 187.067 1.771 1.306 0.188
61.559 182.965 0.950 1.021 0.188
80.142 40.389 1.430 1.234 0.188
77.689 173.199 1.921 1.147 0.188
75.076 135.610 1.278 1.239 0.188
73.682 256.059 2.054 0.932 0.188
82.930 60.593 1.975 1.027 0.188
69.047 56.395 0.311 0.767 0.189
76.737 81.733 1.435 0.948 0.189
78.213 39.596 1.171 1.166 0.189
61.607 187.097 0.871 0.871 0.189
62.725 182.613 1.065 1.348 0.189
62.290 180.702 1.195 1.233 0.189
72.025 186.103 2.396 1.252 0.189
75.019 125.238 1.709 0.793 0.190
76.413 177.634 1.868 1.079 0.190
70.425 64.466 1.251 1.329 0.190
79.576 89.384 1.231 1.031 0.190
74.667 76.880 1.421 0.951 0.190
72.308 346.405 1.228 0.804 0.191
81.562 84.668 1.545 0.964 0.191
79.126 90.591 1.307 0.945 0.191
79.509 49.332 1.123 1.309 0.191
74.304 72.084 1.330 1.007 0.191
78.107 45.000 1.252 1.092 0.191
71.884 182.490 2.609 1.248 0.192
81.166 77.550 1.588 1.227 0.192
78.369 197.387 2.092 1.491 0.192
79.990 68.318 1.649 1.034 0.192
77.768 31.504 1.087 1.060 0.192
77.053 37.962 1.153 0.984 0.193
75.525 131.228 1.510 0.927 0.193
80.281 69.057 1.744 1.129 0.193
69.711 64.714 1.008 0.989 0.193
75.469 128.729 1.599 0.853 0.194
81.367 87.769 1.443 1.119 0.194
77.624 345.838 0.936 1.107 0.194
77.405 39.218 1.202 1.041 0.194
73.779 132.194 1.600 0.969 0.195
73.450 293.607 1.343 1.017 0.195
61.958 184.860 0.878 1.105 0.195
75.648 285.884 1.555 0.869 0.195
75.676 209.578 2.060 1.234 0.195
70.966 176.952 1.630 1.247 0.195
75.158 192.670 1.723 1.453 0.195
67.394 193.551 1.274 0.986 0.195
60.682 192.265 0.909 0.840 0.196
76.729 197.210 1.894 1.408 0.196
63.904 180.744 1.450 1.169 0.196
76.829 144.008 1.731 0.873 0.197
75.223 84.333 1.338 0.885 0.197
80.240 77.400 1.468 1.079 0.197
65.776 300.506 1.087 0.893 0.197
78.408 175.006 1.933 1.409 0.197
59.396 193.058 0.412 1.919 0.197
74.418 137.921 1.273 0.771 0.197
76.702 80.776 1.448 1.114 0.198
68.225 303.608 1.139 1.117 0.198
76.089 289.312 1.016 1.293 0.198
70.070 342.588 0.964 1.108 0.198
70.821 165.393 2.551 1.102 0.198
78.833 186.340 1.981 1.316 0.198
72.941 215.889 2.322 0.890 0.198
75.019 212.142 2.071 1.320 0.198
74.395 283.736 1.633 1.006 0.198
66.896 193.833 1.594 1.073 0.199
69.498 193.655 1.386 1.054 0.199
78.149 57.362 1.247 1.141 0.199
63.587 184.662 0.741 0.889 0.199
75.448 185.755 1.746 1.353 0.200
78.451 89.444 1.385 0.809 0.200
74.824 182.968 1.792 1.623 0.200
76.136 281.674 nan 1.484 0.200
78.166 192.588 1.988 1.265 0.200
74.847 80.189 1.434 0.751 0.200
74.359 119.694 1.885 0.763 0.201
62.032 177.450 nan 0.884 0.201
75.620 187.624 1.733 1.332 0.201
76.136 129.746 1.641 0.834 0.201
82.495 37.725 1.802 1.056 0.201
76.180 203.443 1.965 1.782 0.202
81.229 24.928 1.970 1.126 0.203
68.661 192.496 2.100 1.418 0.203
79.098 184.128 1.980 1.616 0.203
58.663 193.181 0.602 0.861 0.204
70.617 61.204 1.203 1.211 0.204
81.286 81.870 1.502 1.020 0.205
82.845 72.699 1.937 1.083 0.205
60.421 181.975 1.028 1.293 0.205
73.242 346.430 1.124 1.112 0.205
74.499 74.454 1.393 0.841 0.206
76.446 17.835 nan 0.769 0.206
73.505 286.213 1.538 0.953 0.206
78.892 47.454 1.231 1.155 0.206
68.239 188.633 3.169 1.030 0.206
78.213 357.274 1.621 0.828 0.206
78.775 81.384 1.404 1.238 0.206
82.317 59.323 1.877 1.340 0.206
73.955 293.515 1.333 1.037 0.206
75.080 294.444 1.391 1.055 0.206
76.925 189.382 1.815 1.250 0.206
76.309 77.217 1.493 0.987 0.207
74.647 235.729 1.110 0.867 0.207
76.089 24.291 0.912 1.079 0.207
66.674 193.700 1.394 1.249 0.207
73.920 68.273 1.273 1.021 0.207
73.785 77.600 1.156 0.687 0.207
64.323 183.278 0.793 1.180 0.207
71.799 186.028 2.572 1.362 0.207
76.180 209.687 2.113 1.281 0.207
78.107 81.870 1.459 0.982 0.207
69.658 187.951 3.175 1.746 0.208
79.182 190.146 2.044 1.413 0.208
75.206 78.179 1.396 0.989 0.208
76.089 199.312 1.866 1.494 0.208
76.275 145.660 2.006 0.960 0.209
79.771 32.471 1.392 0.953 0.209
76.401 86.689 1.228 0.885 0.209
81.373 90.744 1.420 1.125 0.209
76.290 187.997 1.762 1.440 0.209
81.538 83.157 1.572 1.198 0.209
61.837 187.154 0.840 0.887 0.210
75.711 85.946 1.116 0.893 0.210
59.723 190.132 0.835 1.149 0.211
64.293 184.283 nan 1.100 0.211
76.136 78.326 1.461 1.014 0.211
73.657 199.680 1.820 1.261 0.211
74.995 195.180 1.731 1.377 0.211
73.441 131.149 1.567 0.895 0.212
71.813 67.080 0.885 0.676 0.212
75.151 196.243 1.748 1.211 0.212
60.068 188.928 0.887 1.693 0.212
74.369 294.171 1.365 1.001 0.213
74.281 195.327 1.746 1.142 0.213
70.630 62.691 1.180 1.682 0.213
78.360 82.807 1.425 1.107 0.213
59.907 188.008 0.912 1.235 0.213
76.852 86.576 1.324 0.855 0.213
74.928 291.405 1.544 1.089 0.213
71.791 230.511 1.929 1.273 0.213
81.761 82.972 1.655 1.117 0.214
78.874 175.956 1.951 1.314 0.214
70.591 59.720 0.991 1.090 0.214
63.850 183.715 0.835 1.117 0.214
78.495 74.745 1.467 1.192 0.215
71.949 64.552 1.226 1.164 0.215
70.499 183.638 3.536 1.330 0.215
60.484 186.389 0.987 1.140 0.215
62.435 193.523 0.556 1.546 0.215
76.143 58.241 0.614 0.796 0.215
79.796 51.242 1.012 0.984 0.215
73.573 296.390 1.258 0.972 0.216
75.973 180.458 1.828 1.254 0.216
62.145 185.826 0.844 0.942 0.216
73.791 133.315 1.001 0.958 0.216
58.292 187.608 0.846 0.959 0.216
75.588 236.434 1.998 0.998 0.216
69.678 303.250 1.374 0.911 0.216
75.448 174.245 1.965 1.283 0.217
81.132 86.379 1.340 1.070 0.217
69.701 339.555 0.841 1.158 0.218
69.731 58.163 0.956 0.800 0.218
70.506 240.624 1.880 1.085 0.218
60.634 182.873 0.968 0.987 0.218
76.925 80.618 1.489 1.077 0.218
78.295 80.628 1.456 1.266 0.219
60.993 185.599 0.992 1.187 0.219
67.274 192.313 2.112 1.093 0.219
82.845 50.080 1.922 1.011 0.219
80.005 72.378 1.501 1.273 0.219
78.222 88.363 1.402 0.957 0.220
76.461 34.875 1.318 0.998 0.220
78.001 52.595 1.303 0.842 0.220
74.275 191.952 1.742 1.128 0.220
76.346 136.998 1.121 1.079 0.220
78.149 69.507 1.489 1.109 0.220
72.763 302.758 1.319 0.715 0.221
67.472 333.563 0.594 1.025 0.221
75.448 121.115 2.011 0.792 0.221
75.009 290.606 1.603 1.012 0.221
75.893 297.992 0.698 1.441 0.222
78.619 63.687 1.443 1.094 0.222
71.438 234.866 1.357 1.208 0.222
75.203 54.260 0.463 0.830 0.222
81.730 81.431 1.654 1.147 0.222
76.413 87.634 1.208 0.979 0.222
75.151 128.863 1.553 0.806 0.222
75.843 131.143 1.545 0.964 0.223
73.741 210.285 2.008 1.480 0.223
61.124 181.572 1.019 1.253 0.223
60.865 190.524 0.896 0.890 0.223
58.764 195.803 0.497 1.237 0.223
78.386 83.904 1.411 1.351 0.223
73.067 230.925 1.807 1.636 0.223
71.646 176.840 1.911 1.394 0.223
77.959 175.192 1.918 1.203 0.223
75.926 74.745 1.533 1.018 0.223
76.089 70.688 2.053 1.486 0.223
78.001 90.535 1.398 0.829 0.223
75.087 72.929 1.498 1.082 0.224
75.009 69.394 1.475 1.161 0.224
76.198 27.607 1.012 1.186 0.225
73.121 292.297 1.411 1.043 0.225
76.331 138.327 nan 0.895 0.225
68.575 190.601 2.505 1.256 0.225
77.325 143.637 1.789 0.959 0.225
65.806 299.314 0.899 0.827 0.225
59.241 157.689 0.480 0.513 0.226
74.661 289.231 1.635 1.084 0.226
79.722 71.565 1.494 1.300 0.226
76.401 115.931 2.180 1.139 0.226
76.100 206.358 2.020 1.328 0.226
70.117 237.479 1.304 1.158 0.226
76.913 38.737 1.236 1.280 0.227
80.250 37.528 1.439 1.236 0.227
73.735 283.173 1.442 1.124 0.227
70.420 163.648 2.459 1.189 0.227
77.014 199.687 1.985 1.473 0.227
79.149 56.802 1.325 1.287 0.227
72.989 216.946 2.371 1.340 0.227
64.128 190.819 1.185 1.024 0.228
77.628 135.735 1.750 1.025 0.228
64.484 185.332 nan 0.883 0.228
76.081 73.610 1.589 1.015 0.229
74.797 127.801 1.555 0.848 0.230
78.213 78.476 1.474 1.170 0.230
70.901 232.658 1.714 0.972 0.231
73.873 197.425 1.771 1.299 0.231
63.011 186.976 0.625 1.019 0.231
66.318 299.373 0.982 1.221 0.231
73.407 345.493 1.055 1.019 0.231
73.188 345.685 1.077 1.095 0.232
73.224 286.736 1.534 0.958 0.232
77.147 20.966 0.663 1.143 0.232
74.874 289.511 1.659 1.185 0.232
73.499 68.850 1.141 0.863 0.232
78.672 91.701 1.363 0.987 0.232
78.947 53.246 1.210 1.145 0.233
78.712 34.479 1.210 1.170 0.233
74.372 199.737 1.774 1.145 0.233
70.499 236.768 1.186 1.127 0.233
78.412 61.699 1.403 1.192 0.234
78.478 190.654 1.995 1.271 0.234
80.549 349.756 1.827 1.067 0.234
75.490 115.178 2.148 1.277 0.235
66.776 189.782 2.287 1.079 0.235
79.915 75.192 1.485 1.058 0.235
66.649 191.418 2.186 1.243 0.235
79.080 54.189 1.215 1.188 0.235
60.756 189.134 0.903 1.042 0.235
76.695 75.847 1.515 1.032 0.235
82.630 36.347 1.799 0.985 0.235
76.261 149.036 2.319 1.164 0.236
78.806 187.481 1.989 1.284 0.236
62.990 192.815 1.070 1.370 0.236
76.454 129.623 1.691 0.935 0.237
73.735 129.958 1.273 0.935 0.237
77.579 39.872 1.210 0.951 0.237
65.379 299.973 0.994 0.217 0.237
79.624 79.418 1.390 1.108 0.237
76.198 180.466 1.832 1.425 0.237
76.309 130.347 1.640 0.937 0.237
57.925 189.162 0.760 1.056 0.237
76.476 193.921 1.809 1.337 0.237
74.965 293.311 1.475 1.011 0.237
71.718 232.496 1.826 0.857 0.238
70.303 51.494 0.793 0.818 0.238
73.040 150.208 3.014 0.882 0.238
67.943 192.688 2.055 1.419 0.238
76.335 147.745 2.157 1.214 0.238
77.183 188.556 1.843 1.512 0.238
82.824 67.036 2.083 1.284 0.239
74.470 82.104 1.148 0.778 0.240
71.499 130.564 nan 0.859 0.240
78.663 92.834 1.262 1.130 0.240
73.732 288.935 1.522 0.963 0.240
73.294 192.821 1.843 1.431 0.240
74.634 291.879 1.482 1.045 0.241
63.876 182.726 1.001 1.067 0.241
63.906 179.752 nan 1.061 0.242
73.330 202.590 1.901 1.320 0.242
60.901 180.669 1.119 1.174 0.243
73.974 64.692 1.368 1.076 0.243
78.699 79.136 1.446 1.265 0.243
57.763 190.756 0.696 0.909 0.243
58.779 194.087 0.557 0.896 0.243
73.468 295.346 1.265 1.019 0.243
74.887 76.686 1.414 0.991 0.243
72.941 72.759 nan 0.698 0.243
73.876 280.840 nan 0.855 0.244
70.824 65.389 1.230 0.851 0.244
74.227 347.250 1.041 1.044 0.244
60.892 181.560 1.023 1.315 0.244
72.941 289.628 1.509 1.023 0.245
76.623 78.879 1.488 0.978 0.245
76.855 201.529 2.008 1.521 0.245
75.385 126.254 1.703 0.848 0.245
62.042 177.913 nan 0.991 0.245
79.523 34.540 1.316 1.247 0.245
75.641 21.552 0.772 0.955 0.245
74.884 81.027 1.496 0.750 0.245
75.818 76.734 1.471 0.968 0.245
71.220 232.787 1.796 1.125 0.246
81.816 92.353 1.636 1.335 0.246
62.522 270.236 1.357 1.113 0.246
77.132 284.642 1.228 1.547 0.246
79.219 188.973 2.029 1.247 0.246
78.901 89.421 1.341 0.881 0.246
79.304 185.412 1.999 1.287 0.246
74.887 295.994 1.345 1.067 0.246
73.769 114.969 nan 0.698 0.246
79.196 30.556 1.329 0.921 0.247
70.308 60.945 1.076 1.198 0.247
79.098 175.872 1.959 1.189 0.247
70.888 292.490 nan 1.485 0.247
80.219 71.980 1.559 1.284 0.247
73.459 132.248 1.702 0.807 0.247
57.419 193.503 0.560 1.142 0.247
74.398 130.914 1.537 0.814 0.247
61.685 185.733 0.896 1.313 0.247
75.711 122.816 1.905 0.837 0.247
75.588 123.566 1.872 0.816 0.247
75.448 288.435 1.495 1.034 0.247
71.152 219.674 2.586 1.284 0.248
78.399 66.656 1.534 1.082 0.248
76.510 133.652 1.492 0.950 0.248
79.122 63.699 1.541 1.046 0.249
72.578 181.109 2.314 1.122 0.249
77.751 86.326 1.419 0.894 0.249
78.583 82.666 1.405 1.078 0.249
77.722 39.068 1.173 1.261 0.249
79.389 31.171 1.352 1.122 0.249
76.664 79.824 1.478 1.106 0.249
72.073 343.610 1.073 1.708 0.250
70.373 303.781 1.547 1.367 0.250
72.225 340.419 0.679 1.068 0.250
74.372 129.753 1.546 0.966 0.250
72.660 62.605 1.309 0.870 0.250
78.416 64.179 1.461 1.096 0.250
75.872 210.027 2.089 1.515 0.251
61.915 185.779 0.868 1.080 0.251
74.588 287.379 1.668 1.403 0.251
71.152 230.326 2.119 1.130 0.251
79.801 89.370 1.182 0.976 0.251
78.552 81.552 1.419 1.040 0.252
57.701 193.206 0.582 0.892 0.252
76.855 285.341 1.251 0.828 0.252
74.864 119.798 1.998 0.889 0.252
80.459 77.106 1.498 1.234 0.253
72.482 131.359 1.452 0.821 0.253
61.284 184.295 0.947 1.302 0.253
74.044 292.775 1.367 0.909 0.254
74.063 285.113 1.575 1.183 0.254
68.498 188.130 3.294 1.345 0.254
76.844 191.310 1.816 1.359 0.254
72.986 137.141 1.848 0.972 0.254
79.210 34.846 1.272 1.266 0.254
81.115 76.139 1.605 1.254 0.254
65.855 301.239 1.061 0.808 0.254
78.386 40.301 1.176 1.214 0.255
77.226 73.156 1.546 1.106 0.255
81.822 23.405 1.814 0.966 0.256
71.425 66.073 1.088 0.786 0.256
78.712 164.445 1.927 1.330 0.256
77.147 189.545 1.840 1.272 0.256
77.913 83.073 1.456 1.084 0.256
70.585 226.409 2.360 1.252 0.256
71.582 341.123 0.776 1.312 0.256
78.901 23.199 1.511 1.012 0.257
74.834 128.991 1.531 0.897 0.257
60.865 182.896 0.969 0.950 0.257
76.577 77.939 1.497 1.038 0.257
68.697 296.701 1.261 1.125 0.257
68.009 43.755 0.269 1.499 0.257
62.483 183.062 0.968 1.040 0.258
78.901 66.801 1.424 1.230 0.258
77.325 89.493 1.292 0.796 0.258
70.083 239.813 1.766 1.265 0.258
57.694 189.098 0.741 1.123 0.258
69.772 166.814 nan 0.962 0.258
60.389 183.289 0.946 0.948 0.258
62.008 183.475 0.918 1.013 0.258
76.298 196.654 1.833 1.181 0.258
75.883 203.916 1.943 1.057 0.259
76.596 141.116 nan 1.032 0.259
73.004 183.411 2.087 1.416 0.259
79.323 175.786 1.966 1.417 0.259
58.813 186.892 0.910 0.935 0.259
75.969 88.625 nan 0.968 0.260
78.338 33.232 1.163 1.287 0.260
79.518 65.353 1.739 1.129 0.260
75.292 128.182 1.600 0.875 0.260
76.714 146.712 1.931 1.077 0.260
76.231 287.549 1.184 1.476 0.260
69.455 46.776 0.733 0.766 0.260
77.238 282.693 nan 1.231 0.260
74.499 285.546 1.644 1.012 0.260
74.070 204.578 1.859 1.326 0.260
76.991 187.431 1.821 1.403 0.261
60.158 183.264 0.943 1.037 0.261
60.822 190.961 0.886 1.271 0.261
70.725 61.790 1.243 0.847 0.261
58.155 193.393 0.587 0.910 0.261
61.829 179.770 0.745 1.035 0.262
75.486 86.009 1.044 0.814 0.262
71.757 231.506 1.889 1.287 0.262
71.875 135.503 nan 0.820 0.262
75.275 183.059 1.780 1.336 0.262
77.053 142.038 1.606 1.069 0.262
74.019 214.695 2.168 1.279 0.262
61.646 290.315 0.963 1.199 0.262
72.552 65.251 1.216 0.793 0.262
78.694 67.249 1.469 1.020 0.263
75.641 68.448 1.591 0.992 0.263
79.855 44.105 1.303 1.177 0.263
76.968 76.562 1.522 0.991 0.263
76.162 198.435 1.855 1.517 0.264
73.121 131.222 1.594 0.943 0.264
75.210 237.395 1.352 1.316 0.264
73.188 284.315 1.461 1.029 0.264
66.827 192.075 2.054 1.309 0.264
81.426 72.512 1.820 1.301 0.265
76.092 118.426 2.150 0.864 0.265
79.826 49.467 1.081 0.899 0.265
78.213 62.216 1.412 1.160 0.265
76.012 131.748 1.538 0.897 0.265
78.226 89.454 1.403 0.894 0.266
72.763 63.268 1.290 0.993 0.266
74.834 124.749 1.512 0.902 0.266
65.930 191.626 1.938 1.008 0.266
76.375 71.267 1.898 1.300 0.266
82.065 48.434 1.914 1.157 0.266
75.070 126.439 1.655 0.853 0.266
70.357 238.586 1.463 1.183 0.266
81.749 48.302 1.981 1.111 0.266
61.093 190.606 0.893 1.146 0.266
65.434 191.929 1.441 1.155 0.266
77.772 88.423 1.401 0.881 0.266
64.596 179.745 nan 1.171 0.267
74.098 79.007 1.445 0.918 0.267
69.772 193.186 1.799 1.221 0.267
73.936 271.202 1.802 0.958 0.267
74.079 63.616 1.501 1.052 0.268
77.526 93.608 1.158 1.191 0.268
73.034 67.001 1.147 1.160 0.268
61.050 191.046 0.894 1.111 0.268
70.976 230.758 2.043 1.235 0.268
71.646 130.030 nan 1.225 0.268
77.442 72.860 1.505 1.185 0.269
76.775 145.366 1.828 1.190 0.269
71.098 59.621 1.441 1.112 0.269
78.438 357.221 1.586 0.917 0.269
76.649 90.481 1.087 0.886 0.269
66.118 299.107 0.866 1.041 0.270
72.294 175.267 2.129 1.211 0.270
77.482 202.659 2.106 1.564 0.270
71.632 176.139 1.907 1.149 0.270
78.920 154.213 2.053 1.391 0.271
69.328 192.901 2.074 1.043 0.271
76.136 191.674 1.753 1.451 0.271
77.405 151.837 2.131 1.238 0.271
74.734 71.565 1.417 1.180 0.271
75.368 286.489 1.647 1.068 0.272
74.834 182.121 1.810 1.395 0.272
69.104 295.875 1.245 1.173 0.272
70.086 222.252 2.772 1.348 0.272
73.270 130.643 1.475 1.464 0.273
77.147 136.414 1.558 1.071 0.273
73.876 79.160 1.374 0.781 0.273
78.451 90.556 1.361 0.921 0.273
83.272 71.565 1.945 1.376 0.274
76.817 174.629 1.904 1.290 0.274
73.318 188.130 1.882 1.224 0.274
77.838 57.043 1.214 1.199 0.274
76.661 288.130 0.822 0.897 0.275
73.626 67.834 1.226 0.968 0.275
71.646 189.520 2.266 1.210 0.275
80.328 26.862 1.080 0.950 0.275
75.609 128.032 1.649 0.887 0.275
78.360 187.193 1.953 1.446 0.275
62.411 191.586 0.987 0.944 0.276
76.836 85.601 1.344 1.018 0.276
76.435 200.833 1.941 1.334 0.276
73.270 63.263 1.333 1.072 0.276
74.050 173.125 2.248 1.193 0.276
80.727 78.147 1.509 1.462 0.277
82.733 61.460 2.003 1.224 0.277
73.722 286.434 1.543 0.969 0.277
72.511 136.562 1.867 0.979 0.277
79.441 37.235 1.313 1.150 0.277
60.024 299.181 0.839 1.792 0.277
62.857 185.497 0.760 1.045 0.277
74.717 192.301 1.726 1.247 0.278
75.292 178.688 1.874 1.342 0.278
68.879 279.513 1.594 0.705 0.278
75.786 151.209 2.471 1.057 0.278
75.368 150.092 nan 0.869 0.278
60.853 183.340 0.956 1.057 0.279
57.617 189.892 0.706 1.201 0.279
62.164 189.118 0.794 1.163 0.279
59.288 193.882 0.415 0.897 0.279
73.373 287.700 1.537 1.080 0.280
80.891 184.939 2.066 1.314 0.280
76.424 90.474 1.012 0.879 0.280
74.496 77.876 1.418 0.864 0.280
73.260 179.615 2.182 1.348 0.280
77.018 83.550 1.435 1.151 0.280
79.920 81.690 1.304 1.191 0.280
76.514 135.000 1.386 1.027 0.281
61.321 190.689 0.873 0.964 0.281
73.804 71.816 nan 1.232 0.281
59.270 192.139 0.740 0.987 0.281
61.175 189.721 0.895 1.156 0.281
73.358 294.316 1.306 0.942 0.281
71.038 233.198 1.787 1.212 0.282
57.760 194.477 0.531 0.930 0.282
77.661 82.164 1.466 1.166 0.282
75.172 66.346 1.468 1.060 0.282
74.777 75.041 1.439 0.943 0.282
74.082 290.225 1.497 0.990 0.283
78.856 84.806 1.349 1.041 0.283
77.938 47.261 1.302 1.281 0.283
74.437 196.343 1.746 1.411 0.283
71.480 201.737 2.114 1.129 0.283
75.800 289.867 1.143 1.264 0.283
80.235 86.711 1.201 1.091 0.283
72.701 68.268 1.025 0.786 0.283
62.951 187.927 0.683 0.964 0.284
73.471 133.348 1.430 1.021 0.284
74.807 349.354 1.336 0.902 0.284
77.506 196.157 1.963 1.431 0.284
74.995 254.820 1.691 1.248 0.284
71.014 299.450 1.356 0.981 0.284
78.874 184.044 1.967 1.459 0.284
69.696 50.398 nan 0.776 0.284
76.661 341.870 nan 0.753 0.284
58.754 187.718 0.861 0.958 0.284
74.961 124.046 1.744 0.878 0.285
76.480 139.038 nan 1.230 0.285
75.648 186.736 1.741 1.258 0.285
59.763 189.709 0.847 1.792 0.286
75.199 83.468 1.356 0.984 0.286
77.041 84.536 1.408 1.091 0.286
65.973 300.779 1.134 0.858 0.286
72.110 177.479 2.077 1.404 0.286
70.670 58.808 1.209 1.079 0.286
69.919 163.393 nan 0.956 0.286
61.454 185.688 0.928 1.283 0.286
78.632 174.908 1.940 1.273 0.286
74.372 289.737 1.568 1.052 0.286
81.688 52.667 1.809 1.266 0.287
74.275 83.027 1.402 0.710 0.287
70.303 181.637 3.007 1.301 0.287
70.920 343.915 1.114 0.958 0.287
79.361 73.474 1.481 1.219 0.287
71.646 229.970 2.034 1.313 0.287
72.110 67.463 1.042 0.818 0.287
77.369 80.287 1.499 1.163 0.287
80.470 87.979 1.213 0.978 0.288
73.370 63.954 1.331 1.002 0.288
66.318 327.445 0.572 0.827 0.288
79.280 83.395 1.327 1.114 0.288
75.333 125.028 1.754 0.855 0.288
76.143 195.499 1.795 1.271 0.288
73.776 116.742 nan 0.736 0.289
76.855 74.659 1.531 1.057 0.289
74.447 198.958 1.764 1.240 0.289
71.507 162.667 2.771 1.056 0.289
73.031 218.008 2.409 1.414 0.289
70.522 294.937 1.250 1.119 0.290
75.893 117.992 2.165 0.925 0.290
75.786 118.791 2.127 0.861 0.290
73.870 289.949 1.498 1.002 0.290
77.604 48.668 1.393 1.440 0.290
80.071 73.610 1.501 1.218 0.290
78.632 84.908 1.374 1.046 0.290
61.824 178.850 0.647 0.978 0.291
77.838 147.043 2.062 1.195 0.291
77.286 355.446 1.637 0.921 0.291
78.897 91.736 1.369 1.040 0.291
72.713 231.864 1.766 0.968 0.291
63.944 194.819 0.913 1.161 0.291
78.856 174.806 1.947 1.368 0.291
70.045 192.704 2.077 1.160 0.291
77.938 84.130 1.447 1.002 0.291
69.914 339.331 0.777 1.416 0.291
66.601 300.396 1.251 1.135 0.292
74.667 113.749 nan 1.063 0.292
75.431 291.228 1.265 1.149 0.292
76.593 185.281 1.800 1.389 0.292
71.356 233.337 1.811 1.219 0.292
77.096 24.114 1.222 1.426 0.292
74.340 67.665 1.370 1.165 0.292
76.023 147.458 2.247 1.057 0.293
78.222 91.637 1.358 1.023 0.293
70.488 54.386 nan 1.063 0.293
82.009 58.761 1.828 0.937 0.293
69.443 194.265 1.235 1.113 0.293
77.714 84.237 1.436 1.109 0.293
78.438 92.779 1.292 0.990 0.293
73.444 199.418 1.845 1.203 0.293
76.195 88.603 1.089 0.861 0.293
78.451 53.686 1.248 1.104 0.293
75.479 119.141 2.097 0.796 0.293
81.367 92.231 1.229 1.251 0.293
79.771 85.601 1.224 1.168 0.294
72.153 205.758 2.298 1.072 0.294
77.490 174.341 1.909 1.321 0.294
72.216 217.811 2.459 1.482 0.294
73.157 287.468 1.534 1.105 0.294
78.766 53.931 1.238 1.194 0.294
75.251 126.957 1.652 0.871 0.294
76.143 185.110 1.773 1.256 0.294
74.874 294.092 1.441 1.064 0.295
74.006 192.572 1.751 1.113 0.295
78.478 79.346 1.457 1.265 0.295
78.408 184.994 1.941 1.422 0.296
73.626 202.166 1.861 1.722 0.296
70.787 59.381 1.138 0.777 0.296
75.521 237.665 1.007 1.255 0.296
76.401 190.939 1.774 1.364 0.296
74.333 124.487 0.823 0.987 0.296
81.785 84.523 1.641 1.041 0.296
72.139 294.146 1.328 1.089 0.296
63.902 190.726 1.081 1.021 0.296
71.212 240.213 1.986 1.273 0.296
62.314 190.116 0.701 0.968 0.297
