################## FYI, April 2012 values
### Lats,Lons,PIOMAS SIT,PIOMAS Snow,CS2U SIT,CS2C SIT
63.040 192.346 1.243 0.058 1.916 0.886
70.936 235.091 2.216 0.053 1.730 0.886
58.751 183.537 0.922 0.067 1.743 0.886
75.673 185.845 2.326 0.048 1.747 0.886
70.538 179.669 1.261 0.035 1.697 0.887
78.632 143.017 1.749 0.035 1.594 0.887
78.060 345.311 1.016 0.029 1.588 0.887
80.459 123.503 1.652 0.044 1.630 0.887
83.648 40.711 1.434 0.146 1.739 0.887
73.031 178.862 2.603 0.046 1.780 0.887
83.059 72.150 1.444 0.058 1.834 0.888
76.829 223.620 2.715 0.074 1.716 0.888
74.764 348.524 1.473 0.072 1.972 0.888
72.127 180.360 2.050 0.035 2.019 0.888
63.697 187.156 0.768 0.021 3.726 0.888
81.816 149.574 2.113 0.049 1.774 0.888
76.268 157.416 2.078 0.045 1.622 0.888
78.739 170.256 2.259 0.053 1.867 0.889
76.771 219.495 2.645 0.076 1.699 0.889
76.879 149.708 1.908 0.034 1.581 0.889
70.585 191.701 2.341 0.057 1.814 0.889
60.682 192.265 1.087 0.058 1.552 0.889
70.355 196.982 1.341 0.029 1.762 0.889
74.840 178.727 2.457 0.049 1.675 0.889
70.264 170.484 1.315 0.029 1.765 0.890
71.690 227.987 2.453 0.051 1.620 0.890
75.396 224.377 2.608 0.061 1.803 0.890
77.600 155.985 2.058 0.045 1.572 0.890
71.646 205.780 2.336 0.063 1.761 0.891
75.399 213.079 2.412 0.057 1.807 0.891
84.431 120.174 1.719 0.057 1.748 0.891
77.993 168.690 2.252 0.053 1.661 0.891
76.514 163.072 2.151 0.048 1.684 0.891
80.010 136.818 1.774 0.043 1.615 0.892
73.623 233.366 2.385 0.041 1.574 0.892
74.870 163.179 2.198 0.047 1.695 0.892
72.807 233.505 2.292 0.039 1.714 0.892
84.737 113.839 1.665 0.058 1.761 0.892
83.332 130.914 1.827 0.054 1.706 0.892
79.693 136.762 1.743 0.041 1.605 0.893
70.194 173.804 1.701 0.036 2.000 0.893
74.324 211.527 2.406 0.051 1.683 0.893
74.667 346.880 1.398 0.066 1.457 0.893
77.884 187.980 2.370 0.055 1.788 0.893
81.616 22.797 1.761 0.163 1.966 0.893
73.955 223.866 2.532 0.056 1.728 0.894
74.499 172.926 2.497 0.050 1.737 0.894
72.802 170.599 2.649 0.056 1.701 0.894
75.076 225.610 2.606 0.058 1.782 0.894
79.002 150.038 1.961 0.041 1.617 0.894
74.063 164.887 2.332 0.050 1.706 0.894
72.725 174.401 2.716 0.051 1.707 0.894
84.262 95.599 1.477 0.048 1.903 0.894
79.182 169.854 2.252 0.053 1.689 0.894
79.615 150.945 2.030 0.043 1.687 0.895
80.333 124.611 1.663 0.043 1.592 0.895
72.899 172.828 2.708 0.053 1.820 0.895
76.063 127.147 1.570 0.034 1.567 0.895
74.578 208.244 2.379 0.050 1.670 0.895
75.302 197.328 2.392 0.045 1.687 0.895
69.871 191.938 2.292 0.061 1.689 0.895
60.876 182.451 0.984 0.046 1.807 0.896
84.596 129.958 1.855 0.058 1.797 0.896
75.648 173.264 2.398 0.051 1.678 0.896
75.969 181.375 2.380 0.053 1.724 0.896
75.648 164.116 2.168 0.048 1.727 0.896
78.743 135.000 1.644 0.034 1.631 0.896
73.157 225.541 2.472 0.055 1.766 0.896
81.013 125.870 1.704 0.047 1.705 0.896
82.065 131.566 1.798 0.050 1.613 0.897
78.256 47.322 0.831 0.041 1.800 0.897
79.975 174.226 2.261 0.054 1.721 0.897
71.743 191.725 2.306 0.047 1.882 0.897
75.327 129.413 2.163 0.050 1.507 0.897
76.702 170.776 2.313 0.052 1.712 0.898
74.275 258.048 2.144 0.074 1.788 0.898
76.081 196.390 2.401 0.048 1.754 0.898
74.146 214.028 2.431 0.051 1.821 0.898
75.711 212.816 2.420 0.060 1.912 0.898
82.529 49.865 1.351 0.108 1.756 0.899
71.222 197.784 2.358 0.055 2.084 0.899
84.065 88.919 1.410 0.043 1.777 0.899
66.782 194.913 nan nan 1.855 0.899
80.880 142.989 1.950 0.046 1.713 0.899
67.651 330.721 0.516 0.045 1.962 0.899
58.307 190.103 0.930 0.079 2.026 0.899
74.480 154.733 2.432 0.042 1.623 0.899
75.951 176.795 2.421 0.053 1.791 0.900
78.226 70.530 1.348 0.051 1.595 0.900
74.070 204.578 2.439 0.050 1.675 0.900
78.583 135.796 1.648 0.033 1.627 0.900
74.372 177.117 2.541 0.049 1.685 0.900
78.434 168.254 2.244 0.053 1.826 0.900
84.756 73.887 1.506 0.068 1.713 0.900
71.438 234.866 1.707 0.038 1.630 0.901
74.797 200.308 2.399 0.046 1.970 0.901
77.010 163.443 2.160 0.049 1.689 0.901
81.785 174.523 2.321 0.061 1.833 0.901
70.936 161.779 2.285 0.045 1.606 0.902
76.176 183.257 2.352 0.053 1.756 0.902
71.690 158.003 2.006 0.032 1.661 0.902
72.351 268.905 1.796 0.088 1.769 0.902
76.570 173.766 2.369 0.053 1.644 0.903
72.093 170.242 2.719 0.060 1.775 0.903
84.404 70.115 1.503 0.068 1.817 0.904
75.843 187.745 2.345 0.049 1.867 0.904
84.902 109.231 1.633 0.058 1.713 0.904
72.965 207.072 2.495 0.059 1.695 0.904
83.664 136.432 1.913 0.054 1.751 0.904
70.620 172.999 2.306 0.049 1.808 0.904
73.166 168.840 2.527 0.054 1.856 0.905
79.122 91.771 1.558 0.038 1.628 0.905
73.358 155.684 2.336 0.042 1.549 0.905
76.672 224.318 2.707 0.071 1.841 0.905
69.991 185.486 2.809 0.073 2.016 0.906
83.347 96.766 1.423 0.041 1.748 0.906
77.587 198.435 2.444 0.063 1.700 0.906
79.698 171.870 2.258 0.054 1.653 0.906
77.689 210.069 2.467 0.083 1.915 0.906
76.829 215.992 2.570 0.077 1.977 0.906
76.649 179.519 2.395 0.055 1.773 0.907
72.578 181.109 2.423 0.042 1.966 0.907
80.969 135.000 1.816 0.048 1.641 0.908
78.115 166.357 2.216 0.052 1.813 0.908
79.043 48.318 0.834 0.041 1.748 0.908
76.034 171.219 2.342 0.051 1.898 0.908
70.583 232.533 1.789 0.037 1.479 0.908
77.286 175.446 2.356 0.055 1.813 0.908
71.856 163.811 2.382 0.052 1.746 0.908
74.750 173.660 2.468 0.050 1.844 0.908
72.346 268.176 1.684 0.083 1.634 0.908
79.811 150.333 2.028 0.043 1.702 0.909
76.089 155.709 2.063 0.043 1.700 0.909
71.296 172.747 2.781 0.058 1.991 0.909
78.717 152.162 2.004 0.042 1.698 0.909
74.847 170.189 2.343 0.048 1.819 0.909
76.446 162.165 2.141 0.048 1.734 0.909
79.480 141.054 1.790 0.040 1.624 0.909
75.694 228.180 2.640 0.058 1.866 0.909
70.357 238.586 1.786 0.056 1.736 0.910
70.630 191.049 2.360 0.057 1.880 0.910
75.490 194.789 2.390 0.045 1.957 0.910
85.082 78.179 1.526 0.068 1.847 0.910
77.838 212.957 2.540 0.088 1.923 0.910
70.083 269.676 1.774 0.104 1.385 0.910
74.162 209.291 2.403 0.050 1.751 0.910
74.519 198.172 2.412 0.045 1.809 0.911
76.844 168.690 2.263 0.051 1.802 0.911
80.312 150.173 2.059 0.045 1.782 0.911
73.657 160.320 2.334 0.047 1.821 0.911
84.485 95.826 1.500 0.051 1.836 0.911
76.852 176.576 2.386 0.055 1.739 0.911
81.580 130.684 1.773 0.049 1.662 0.911
71.892 178.221 1.943 0.031 2.164 0.911
73.573 234.462 2.091 0.034 1.600 0.911
83.760 99.293 1.471 0.045 1.845 0.911
75.327 166.283 2.215 0.048 1.606 0.911
71.342 190.768 2.336 0.050 1.628 0.911
58.835 193.682 0.787 0.038 1.678 0.911
76.836 175.601 2.379 0.055 1.775 0.912
84.236 119.055 1.696 0.056 1.787 0.912
76.604 153.650 2.009 0.040 1.702 0.912
83.696 123.408 1.729 0.055 1.668 0.912
77.026 33.003 0.724 0.031 1.583 0.912
80.651 135.000 1.796 0.046 1.676 0.912
77.689 203.062 2.424 0.071 1.841 0.912
73.648 174.877 2.645 0.051 1.758 0.912
70.872 173.585 2.545 0.053 1.963 0.912
73.306 222.818 2.485 0.054 1.795 0.912
75.389 223.132 2.596 0.061 1.866 0.913
71.389 184.505 3.009 0.055 2.033 0.913
84.531 67.109 1.527 0.078 1.845 0.913
83.609 86.987 1.341 0.036 1.736 0.913
72.034 194.123 2.313 0.048 1.824 0.913
69.830 177.122 nan nan 1.824 0.914
76.476 157.051 2.072 0.045 1.602 0.914
71.699 164.683 2.403 0.054 1.695 0.914
72.025 186.103 2.464 0.046 1.921 0.914
74.965 156.689 2.285 0.044 1.724 0.914
75.148 214.531 2.417 0.055 1.827 0.915
80.507 149.500 2.059 0.045 1.787 0.915
77.490 174.341 2.337 0.055 1.671 0.915
77.677 193.151 2.446 0.058 1.855 0.915
74.568 175.409 2.516 0.050 1.829 0.915
78.517 170.446 2.264 0.053 1.750 0.915
76.089 160.688 2.118 0.047 1.651 0.915
79.126 142.539 1.786 0.038 1.703 0.915
73.462 166.247 2.413 0.052 1.760 0.915
75.234 223.768 2.597 0.060 1.832 0.915
76.577 196.011 2.418 0.052 1.852 0.915
82.671 128.797 1.773 0.052 1.665 0.916
70.057 182.911 3.022 0.075 1.759 0.916
74.684 205.626 2.385 0.049 1.877 0.916
73.499 201.150 2.483 0.054 1.702 0.916
70.749 177.656 2.037 0.044 1.971 0.917
78.386 139.699 1.670 0.033 1.594 0.917
74.985 191.646 2.363 0.042 1.854 0.917
82.866 132.455 1.835 0.052 1.653 0.917
76.886 169.651 2.283 0.052 1.783 0.917
74.362 280.342 0.962 0.040 1.484 0.917
75.234 226.232 2.614 0.059 1.739 0.917
78.725 160.844 2.183 0.050 1.628 0.917
76.646 31.954 0.808 0.026 1.535 0.917
83.964 40.486 1.459 0.148 1.844 0.917
74.568 131.460 2.048 0.052 1.640 0.917
83.407 110.898 1.577 0.050 1.725 0.917
84.262 107.021 1.575 0.053 1.763 0.917
74.098 280.993 1.335 0.055 1.517 0.918
83.030 133.698 1.859 0.053 1.709 0.918
73.203 214.647 2.437 0.052 1.776 0.918
77.096 155.886 2.038 0.044 1.652 0.918
70.760 167.508 2.466 0.057 1.754 0.918
83.792 82.747 1.357 0.038 1.771 0.918
73.930 177.997 2.574 0.048 1.952 0.919
80.963 132.990 1.789 0.048 1.683 0.919
76.480 170.928 2.323 0.051 1.745 0.919
78.434 163.673 2.192 0.051 1.736 0.919
84.680 98.471 1.534 0.053 1.823 0.919
61.790 182.989 0.926 0.034 1.690 0.920
72.634 164.615 2.418 0.053 2.176 0.920
85.621 94.399 1.620 0.067 1.887 0.920
75.991 220.452 2.581 0.066 1.863 0.921
83.347 43.636 1.407 0.139 1.817 0.921
85.564 79.824 1.585 0.076 1.812 0.921
69.463 187.242 2.831 0.078 1.883 0.921
82.887 123.440 1.703 0.052 1.785 0.921
86.106 71.565 1.655 0.094 1.962 0.921
59.938 187.580 1.039 0.065 2.286 0.921
75.009 129.531 2.298 0.055 1.465 0.921
77.357 201.329 2.421 0.064 1.811 0.921
83.816 84.806 1.359 0.038 1.802 0.921
76.231 162.451 2.141 0.048 1.636 0.922
84.449 138.270 1.957 0.057 1.741 0.922
84.689 71.565 1.511 0.072 1.769 0.922
82.009 121.239 1.654 0.049 1.708 0.922
71.367 198.654 2.417 0.058 1.695 0.922
82.733 114.590 1.595 0.049 1.777 0.923
84.504 93.504 1.487 0.051 1.926 0.923
78.035 169.743 2.267 0.053 1.702 0.923
72.162 131.424 1.309 0.053 1.599 0.923
77.409 205.880 2.416 0.073 1.827 0.923
70.575 222.653 2.597 0.057 2.074 0.923
70.295 182.291 3.043 0.072 2.000 0.923
83.015 102.031 1.464 0.042 1.879 0.923
78.650 176.035 2.294 0.054 1.664 0.923
60.865 177.104 0.739 0.029 2.297 0.924
76.798 220.865 2.671 0.076 1.815 0.924
74.844 179.576 2.434 0.048 1.708 0.924
81.081 122.692 1.669 0.047 1.621 0.924
76.387 175.746 2.399 0.054 1.993 0.924
59.643 188.372 1.041 0.070 2.586 0.924
73.573 153.610 2.449 0.042 1.650 0.925
75.292 190.109 2.365 0.045 1.788 0.925
80.112 141.442 1.854 0.043 1.654 0.925
73.416 201.873 2.491 0.055 1.659 0.925
73.468 177.274 2.638 0.049 1.658 0.925
76.198 216.404 2.507 0.068 1.727 0.925
63.944 194.819 0.878 0.027 1.533 0.926
83.235 155.556 2.162 0.053 1.740 0.926
65.415 321.710 nan nan 1.650 0.926
70.859 229.289 2.268 0.044 1.838 0.926
84.065 125.789 1.774 0.056 1.756 0.926
81.126 133.977 1.808 0.048 1.738 0.927
77.108 190.528 2.398 0.054 1.856 0.927
78.073 189.197 2.392 0.056 1.944 0.927
82.987 109.592 1.547 0.047 1.741 0.927
69.856 160.755 nan nan 1.663 0.927
71.370 174.806 2.570 0.050 1.829 0.928
64.354 190.914 1.544 0.061 1.790 0.928
76.991 187.431 2.352 0.054 1.859 0.928
74.585 206.378 2.384 0.049 1.779 0.928
70.749 235.474 2.061 0.051 1.663 0.928
79.219 135.843 1.686 0.038 1.663 0.929
74.369 155.829 2.355 0.044 1.661 0.929
73.067 296.395 1.442 0.175 1.517 0.929
72.802 189.401 2.304 0.040 1.755 0.929
83.931 119.876 1.693 0.055 1.579 0.929
63.375 184.138 0.684 0.018 1.848 0.929
74.647 235.729 1.690 0.028 1.780 0.929
75.588 213.566 2.425 0.060 1.781 0.930
78.269 54.335 0.849 0.045 1.888 0.930
73.025 170.475 2.616 0.055 1.838 0.930
76.798 204.605 2.399 0.064 1.849 0.930
72.950 130.724 nan nan 1.511 0.930
77.784 223.512 2.817 0.083 1.816 0.931
70.300 188.871 2.476 0.064 1.674 0.931
83.407 69.102 1.480 0.066 1.800 0.931
75.872 173.157 2.387 0.051 1.705 0.931
71.774 158.658 2.104 0.036 1.677 0.931
60.484 186.389 0.995 0.056 1.725 0.931
75.588 171.491 2.354 0.050 1.819 0.931
76.794 208.960 2.425 0.071 1.860 0.931
84.862 78.690 1.499 0.063 1.788 0.931
69.856 179.680 nan nan 1.934 0.931
79.351 179.397 2.294 0.054 1.825 0.932
73.016 214.216 2.452 0.053 1.772 0.932
81.921 135.000 1.849 0.050 1.621 0.932
74.634 211.251 2.391 0.051 1.651 0.932
73.224 163.264 2.375 0.051 1.786 0.932
74.070 155.422 2.387 0.044 1.586 0.932
71.071 224.037 2.567 0.055 1.860 0.933
79.262 166.109 2.226 0.052 1.849 0.933
84.289 88.877 1.436 0.046 1.824 0.933
71.582 198.877 2.441 0.059 1.848 0.933
71.918 167.433 2.568 0.059 1.909 0.933
83.939 154.855 2.138 0.056 1.648 0.934
78.517 189.554 2.402 0.057 1.927 0.934
74.884 152.103 2.649 0.039 1.668 0.934
83.369 85.156 1.302 0.034 1.804 0.934
83.183 132.337 1.842 0.053 1.694 0.934
72.456 191.454 2.303 0.043 1.697 0.934
74.724 172.823 2.458 0.050 1.708 0.934
77.266 211.310 2.479 0.080 1.869 0.934
70.591 187.660 2.548 0.062 1.994 0.934
77.077 176.517 2.376 0.055 1.761 0.934
73.004 211.483 2.491 0.055 1.748 0.935
75.598 166.938 2.231 0.048 1.738 0.935
84.014 97.524 1.468 0.046 1.743 0.935
75.958 190.592 2.384 0.048 1.900 0.935
68.799 190.713 2.363 0.072 1.708 0.935
72.941 215.889 2.411 0.051 1.762 0.935
78.239 138.865 1.653 0.031 1.642 0.936
73.561 129.455 1.314 0.036 1.592 0.936
76.187 182.328 2.366 0.053 1.911 0.936
76.290 172.003 2.350 0.052 1.779 0.936
77.859 201.113 2.439 0.069 1.608 0.936
79.191 49.205 0.830 0.039 1.794 0.936
79.057 136.660 1.681 0.037 1.611 0.936
81.327 125.538 1.699 0.048 1.687 0.937
73.151 226.621 2.464 0.054 1.734 0.937
85.237 113.552 1.694 0.061 1.747 0.937
74.874 160.489 2.218 0.047 1.690 0.937
84.107 75.700 1.431 0.050 1.756 0.938
76.331 221.673 2.637 0.070 1.745 0.938
76.529 167.005 2.225 0.050 1.764 0.938
75.427 192.002 2.378 0.045 1.794 0.938
77.506 216.973 2.655 0.086 1.932 0.938
76.956 31.640 0.742 0.032 1.873 0.938
70.436 193.637 2.231 0.053 1.985 0.939
82.429 172.349 2.328 0.062 2.098 0.939
75.722 159.286 2.127 0.046 1.785 0.939
77.751 49.456 0.818 0.038 1.663 0.939
80.132 74.859 1.259 0.061 1.946 0.939
62.354 189.655 1.023 0.038 1.998 0.939
76.379 216.964 2.542 0.071 1.959 0.940
79.262 143.489 1.819 0.039 1.711 0.940
79.252 172.208 2.262 0.054 1.786 0.940
77.073 30.793 0.750 0.035 1.840 0.940
82.965 76.185 1.374 0.047 1.705 0.940
76.570 353.766 1.842 0.098 1.549 0.940
74.362 190.342 2.335 0.041 1.847 0.940
80.528 152.526 2.122 0.046 1.676 0.940
76.387 156.181 2.057 0.044 1.920 0.940
72.317 170.119 2.686 0.059 1.792 0.941
79.163 140.877 1.757 0.038 1.668 0.941
74.118 225.573 2.546 0.056 2.145 0.941
81.822 143.915 2.005 0.049 1.696 0.941
70.394 240.051 2.092 0.068 1.631 0.941
65.300 190.797 1.526 0.056 1.838 0.941
75.392 205.974 2.366 0.052 1.783 0.941
76.890 203.714 2.401 0.064 2.003 0.941
72.406 202.141 2.600 0.063 1.907 0.942
73.917 169.946 2.466 0.051 1.815 0.942
81.550 128.541 1.742 0.049 1.869 0.942
70.877 303.970 1.532 0.118 1.491 0.942
76.661 161.870 2.141 0.048 1.680 0.943
73.892 175.601 2.621 0.050 1.642 0.943
77.405 166.088 2.207 0.051 1.889 0.943
60.660 181.548 1.065 0.054 1.595 0.943
71.038 216.802 2.671 0.063 1.860 0.943
83.339 153.004 2.132 0.053 1.716 0.943
79.375 136.710 1.712 0.039 1.698 0.944
79.523 152.613 2.064 0.044 1.679 0.944
76.875 217.360 2.610 0.078 1.853 0.944
72.885 212.125 2.498 0.056 1.956 0.944
84.902 81.158 1.501 0.061 1.866 0.944
72.458 207.058 2.655 0.067 1.789 0.944
76.514 216.203 2.539 0.073 1.901 0.944
72.941 162.759 2.375 0.050 1.750 0.945
76.775 214.634 2.525 0.076 1.810 0.945
71.122 174.188 2.640 0.053 1.823 0.945
82.824 22.964 1.516 0.150 2.090 0.945
70.896 190.516 2.371 0.055 1.993 0.945
83.816 132.064 1.856 0.055 1.866 0.946
73.657 203.923 2.474 0.053 1.756 0.946
78.001 179.465 2.338 0.056 1.855 0.946
69.960 169.321 nan nan 1.620 0.946
82.078 123.465 1.680 0.050 1.816 0.946
71.856 343.811 1.356 0.061 1.421 0.946
72.802 166.781 2.485 0.055 1.726 0.947
80.005 149.697 2.026 0.044 1.738 0.947
77.526 176.392 2.351 0.055 1.870 0.947
71.716 188.130 2.363 0.047 1.963 0.947
82.264 124.380 1.695 0.050 1.678 0.947
84.298 46.591 1.478 0.136 1.814 0.947
78.574 47.386 0.834 0.042 1.673 0.948
78.874 175.956 2.284 0.054 1.678 0.948
71.870 170.362 2.735 0.060 2.089 0.948
79.885 170.433 2.253 0.054 1.715 0.948
81.013 144.130 1.981 0.047 1.862 0.949
72.447 298.698 1.435 0.145 1.560 0.949
84.065 91.081 1.424 0.043 1.939 0.949
80.328 153.138 2.122 0.046 1.691 0.950
82.699 48.731 1.363 0.116 1.943 0.950
83.400 75.256 1.399 0.048 1.788 0.950
77.938 185.870 2.353 0.055 1.848 0.950
76.832 225.000 2.736 0.072 1.867 0.951
74.227 167.250 2.339 0.050 1.647 0.951
75.588 236.434 2.659 0.044 1.631 0.951
70.057 236.041 1.493 0.041 1.705 0.951
75.994 154.872 2.079 0.041 1.772 0.951
84.107 104.300 1.539 0.050 1.865 0.951
85.644 115.907 1.743 0.065 1.792 0.951
68.039 191.540 2.021 0.061 1.761 0.951
85.821 110.376 1.721 0.067 1.849 0.951
77.567 158.295 2.111 0.047 1.818 0.951
78.035 190.257 2.411 0.057 1.801 0.952
69.853 180.960 2.604 0.071 1.830 0.952
81.491 20.821 1.803 0.166 1.804 0.952
76.577 192.061 2.409 0.051 1.785 0.952
74.162 178.781 2.524 0.048 1.675 0.952
84.596 103.173 1.564 0.054 1.930 0.952
75.775 189.537 2.370 0.048 1.843 0.952
81.909 111.949 1.526 0.044 1.689 0.952
79.576 179.384 2.292 0.054 1.756 0.952
75.726 183.155 2.348 0.050 1.766 0.953
73.248 170.348 2.578 0.054 2.023 0.953
74.897 212.863 2.398 0.053 1.891 0.953
70.373 213.781 1.736 0.044 2.050 0.953
77.726 167.869 2.240 0.052 1.733 0.953
68.996 295.054 1.000 0.015 1.614 0.953
73.468 154.654 2.375 0.042 2.087 0.953
79.756 126.995 1.639 0.039 1.636 0.953
76.646 181.444 2.374 0.055 1.905 0.953
65.116 190.189 1.627 0.062 2.122 0.953
83.719 78.690 1.375 0.042 1.846 0.953
78.154 197.063 2.471 0.064 1.728 0.954
70.739 183.013 3.254 0.064 1.721 0.954
73.073 167.347 2.486 0.054 1.693 0.954
72.320 202.816 2.613 0.065 1.764 0.954
78.213 152.216 1.973 0.041 1.672 0.955
78.929 164.134 2.208 0.051 1.697 0.955
78.014 160.887 2.160 0.049 1.836 0.955
70.591 172.340 2.278 0.049 1.928 0.956
63.443 180.731 1.333 0.054 1.756 0.956
77.689 173.199 2.316 0.054 1.700 0.956
75.542 132.483 1.964 0.041 1.687 0.956
82.317 36.703 1.371 0.150 1.919 0.956
82.630 143.653 2.007 0.051 1.809 0.956
80.328 136.878 1.798 0.045 1.731 0.956
72.968 165.872 2.453 0.054 1.884 0.956
77.310 206.792 2.419 0.073 1.866 0.956
84.559 53.366 1.513 0.120 1.774 0.957
79.080 264.699 nan nan 2.254 0.957
75.070 226.828 2.610 0.057 1.828 0.957
72.476 173.741 2.737 0.053 1.990 0.957
82.937 115.346 1.613 0.050 1.686 0.957
83.146 94.686 1.389 0.038 1.901 0.957
80.957 123.887 1.681 0.047 1.701 0.957
70.982 167.361 2.513 0.058 1.907 0.957
70.936 184.399 3.185 0.061 1.808 0.958
83.792 39.144 1.454 0.150 1.786 0.958
84.107 38.830 1.480 0.149 1.774 0.958
68.575 190.601 2.412 0.073 1.740 0.958
71.822 174.677 2.662 0.050 2.105 0.959
75.951 211.278 2.411 0.062 1.873 0.959
81.373 142.386 1.961 0.048 1.682 0.959
83.272 108.435 1.546 0.048 1.773 0.960
77.349 194.899 2.445 0.057 1.835 0.960
77.088 214.380 2.546 0.080 1.868 0.960
78.770 165.548 2.216 0.052 1.846 0.960
69.398 179.061 nan nan 2.025 0.960
83.073 124.461 1.721 0.053 1.752 0.960
75.448 161.565 2.152 0.047 1.690 0.960
76.162 184.185 2.340 0.052 1.755 0.960
81.767 123.906 1.681 0.049 1.775 0.960
75.070 189.958 2.360 0.044 1.884 0.960
79.098 175.872 2.277 0.054 1.766 0.960
72.944 293.694 1.387 0.153 1.567 0.961
80.480 137.862 1.824 0.045 1.641 0.961
74.555 239.893 1.640 0.030 1.739 0.961
72.125 268.919 1.803 0.090 1.713 0.962
74.757 202.977 2.391 0.048 1.800 0.962
85.031 112.521 1.671 0.060 1.771 0.962
84.814 76.264 1.500 0.065 1.793 0.962
75.736 182.255 2.362 0.051 1.834 0.962
81.761 133.898 1.827 0.050 1.583 0.962
73.040 209.792 2.489 0.057 1.797 0.962
77.938 163.250 2.177 0.050 1.688 0.962
81.532 117.582 1.604 0.047 1.666 0.962
77.065 158.106 2.093 0.046 1.723 0.963
73.666 184.338 2.316 0.041 1.758 0.963
59.607 185.349 0.897 0.072 1.746 0.963
84.680 81.529 1.472 0.056 1.972 0.963
66.943 195.599 nan nan 1.714 0.963
70.845 172.917 2.582 0.055 1.781 0.963
84.342 62.928 1.536 0.088 1.783 0.963
79.309 150.479 1.995 0.042 1.707 0.963
64.166 194.948 nan nan 1.561 0.963
75.107 189.107 2.355 0.044 1.830 0.964
77.466 43.550 0.806 0.033 2.015 0.964
70.140 191.437 2.350 0.061 1.797 0.964
75.811 171.357 2.349 0.050 1.769 0.964
76.038 166.522 2.215 0.049 1.779 0.964
73.142 213.584 2.462 0.053 1.780 0.964
76.525 212.764 2.466 0.071 1.883 0.964
77.274 202.270 2.415 0.065 1.783 0.965
76.198 152.393 2.091 0.037 1.585 0.965
75.080 155.556 2.339 0.043 1.817 0.965
84.056 86.760 1.397 0.041 1.821 0.965
73.673 154.316 2.416 0.042 1.739 0.965
84.039 84.611 1.389 0.041 1.871 0.965
74.372 197.133 2.408 0.044 1.686 0.966
68.998 297.801 1.215 0.036 1.449 0.966
75.237 225.000 2.609 0.060 1.853 0.966
78.583 187.334 2.369 0.056 1.859 0.966
76.611 184.325 2.346 0.054 1.889 0.966
70.295 177.709 2.273 0.057 1.911 0.966
57.612 199.451 0.660 0.021 1.588 0.967
79.337 176.987 2.279 0.054 1.852 0.967
85.398 71.565 1.577 0.084 2.003 0.967
75.876 160.989 2.129 0.047 1.682 0.967
71.071 172.833 2.774 0.059 1.950 0.967
71.568 214.563 2.611 0.063 1.782 0.967
72.011 168.831 2.650 0.060 1.941 0.967
73.263 205.017 2.498 0.057 1.717 0.968
77.612 206.333 2.423 0.076 1.970 0.968
72.722 169.129 2.590 0.057 2.076 0.968
81.280 137.083 1.862 0.048 1.684 0.968
84.141 153.925 2.127 0.056 1.709 0.968
78.874 167.784 2.237 0.053 1.867 0.968
76.096 173.047 2.376 0.052 1.739 0.968
70.787 239.381 2.055 0.063 1.665 0.968
75.556 157.620 2.164 0.045 1.819 0.968
78.192 149.783 1.896 0.038 1.641 0.968
79.663 170.640 2.255 0.054 1.800 0.969
84.931 136.790 1.954 0.059 1.754 0.969
71.791 196.869 2.346 0.054 2.074 0.969
80.026 152.571 2.093 0.045 1.705 0.969
70.070 162.588 2.231 0.049 1.689 0.969
76.290 208.872 2.403 0.064 1.930 0.969
82.116 112.557 1.544 0.045 1.671 0.969
78.103 223.472 2.850 0.086 1.834 0.969
61.762 183.906 0.872 0.033 1.686 0.970
78.386 149.226 1.895 0.038 1.669 0.970
68.166 189.802 2.651 0.081 2.091 0.970
77.726 199.759 2.442 0.065 1.880 0.970
74.526 186.248 2.306 0.042 1.758 0.970
78.334 166.097 2.215 0.052 1.718 0.970
70.104 165.256 2.350 0.055 1.694 0.970
73.487 270.390 1.508 0.073 1.697 0.970
74.111 223.282 2.536 0.056 1.847 0.970
73.798 224.438 2.522 0.056 1.768 0.971
83.554 72.824 1.444 0.055 1.784 0.971
77.938 200.120 2.448 0.068 1.759 0.971
81.081 147.308 2.053 0.047 1.697 0.971
82.761 124.919 1.719 0.052 1.695 0.971
72.578 170.720 2.682 0.057 2.088 0.971
71.582 288.877 1.126 0.040 1.716 0.971
81.816 120.426 1.645 0.048 1.778 0.971
67.001 192.742 1.772 0.062 1.804 0.971
79.389 148.829 1.959 0.042 1.682 0.971
84.951 93.814 1.533 0.056 1.900 0.971
72.763 212.758 2.502 0.056 1.796 0.971
73.965 208.899 2.413 0.050 1.828 0.972
73.873 185.194 2.295 0.040 1.710 0.972
82.448 125.340 1.714 0.051 1.691 0.972
70.585 226.409 2.370 0.048 1.641 0.972
81.865 128.290 1.742 0.050 1.746 0.972
76.162 161.565 2.129 0.047 1.698 0.972
78.860 159.376 2.177 0.049 1.694 0.973
73.920 201.727 2.457 0.050 1.826 0.973
83.640 63.886 1.531 0.080 1.814 0.973
71.632 155.788 1.896 0.027 1.631 0.973
77.010 216.573 2.605 0.080 1.915 0.973
77.997 178.394 2.334 0.056 1.742 0.974
76.794 163.720 2.162 0.049 1.806 0.974
78.901 135.818 1.660 0.035 1.630 0.974
